sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
70,0.2,0.8,1,1,1.2,20,0,21,False
70,0.2,0.8,1,1,1.2,20,1,25,False
70,0.2,0.8,1,1,1.2,20,2,21,False
70,0.2,0.8,1,1,1.2,20,3,26,False
70,0.2,0.8,1,1,1.2,20,4,19,False
70,0.2,0.8,1,1,1.2,20,5,27,False
70,0.2,0.8,1,1,1.2,20,6,33,False
70,0.2,0.8,1,1,1.2,20,7,29,False
70,0.2,0.8,1,1,1.2,20,8,23,False
70,0.2,0.8,1,1,1.2,20,9,26,False
70,0.2,0.8,1,1,1.2,20,10,23,False
70,0.2,0.8,1,1,1.2,20,11,26,False
70,0.2,0.8,1,1,1.2,20,12,26,False
70,0.2,0.8,1,1,1.2,20,13,30,False
70,0.2,0.8,1,1,1.2,20,14,22,False
70,0.2,0.8,1,1,1.2,20,15,28,False
70,0.2,0.8,1,1,1.2,20,16,28,False
70,0.2,0.8,1,1,1.2,20,17,26,False
70,0.2,0.8,1,1,1.2,20,18,21,False
70,0.2,0.8,1,1,1.2,20,19,26,False
70,0.2,0.8,1,1,1.2,20,20,26,False
70,0.2,0.8,1,1,1.2,20,21,27,False
70,0.2,0.8,1,1,1.2,20,22,28,False
70,0.2,0.8,1,1,1.2,20,23,22,False
70,0.2,0.8,1,1,1.2,20,24,31,False
70,0.2,0.8,1,1,1.2,20,25,24,False
70,0.2,0.8,1,1,1.2,20,26,31,False
70,0.2,0.8,1,1,1.2,20,27,26,False
70,0.2,0.8,1,1,1.2,20,28,22,False
70,0.2,0.8,1,1,1.2,20,29,26,False
70,0.2,0.8,1,1,1.2,20,30,28,False
70,0.2,0.8,1,1,1.2,20,31,26,False
70,0.2,0.8,1,1,1.2,20,32,31,False
70,0.2,0.8,1,1,1.2,20,33,25,False
70,0.2,0.8,1,1,1.2,20,34,30,False
70,0.2,0.8,1,1,1.2,20,35,27,False
70,0.2,0.8,1,1,1.2,20,36,27,False
70,0.2,0.8,1,1,1.2,20,37,24,False
70,0.2,0.8,1,1,1.2,20,38,26,False
70,0.2,0.8,1,1,1.2,20,39,29,False
70,0.2,0.8,1,1,1.2,20,40,27,False
70,0.2,0.8,1,1,1.2,20,41,30,False
70,0.2,0.8,1,1,1.2,20,42,23,False
70,0.2,0.8,1,1,1.2,20,43,27,False
70,0.2,0.8,1,1,1.2,20,44,26,False
70,0.2,0.8,1,1,1.2,20,45,22,False
70,0.2,0.8,1,1,1.2,20,46,24,False
70,0.2,0.8,1,1,1.2,20,47,25,False
70,0.2,0.8,1,1,1.2,20,48,26,False
70,0.2,0.8,1,1,1.2,20,49,24,False
70,0.2,0.8,1,1,1.2,20,50,29,False
70,0.2,0.8,1,1,1.2,20,51,31,False
70,0.2,0.8,1,1,1.2,20,52,29,False
70,0.2,0.8,1,1,1.2,20,53,23,False
70,0.2,0.8,1,1,1.2,20,54,21,False
70,0.2,0.8,1,1,1.2,20,55,30,False
70,0.2,0.8,1,1,1.2,20,56,25,False
70,0.2,0.8,1,1,1.2,20,57,20,False
70,0.2,0.8,1,1,1.2,20,58,30,False
70,0.2,0.8,1,1,1.2,20,59,27,False
70,0.2,0.8,1,1,1.2,20,60,30,False
70,0.2,0.8,1,1,1.2,20,61,27,False
70,0.2,0.8,1,1,1.2,20,62,27,False
70,0.2,0.8,1,1,1.2,20,63,21,False
70,0.2,0.8,1,1,1.2,20,64,31,False
70,0.2,0.8,1,1,1.2,20,65,22,False
70,0.2,0.8,1,1,1.2,20,66,27,False
70,0.2,0.8,1,1,1.2,20,67,29,False
70,0.2,0.8,1,1,1.2,20,68,22,False
70,0.2,0.8,1,1,1.2,20,69,28,False
70,0.2,0.8,1,1,1.2,20,70,28,False
70,0.2,0.8,1,1,1.2,20,71,28,False
70,0.2,0.8,1,1,1.2,20,72,31,False
70,0.2,0.8,1,1,1.2,20,73,26,False
70,0.2,0.8,1,1,1.2,20,74,30,False
70,0.2,0.8,1,1,1.2,20,75,21,False
70,0.2,0.8,1,1,1.2,20,76,24,False
70,0.2,0.8,1,1,1.2,20,77,28,False
70,0.2,0.8,1,1,1.2,20,78,25,False
70,0.2,0.8,1,1,1.2,20,79,29,False
70,0.2,0.8,1,1,1.2,20,80,24,False
70,0.2,0.8,1,1,1.2,20,81,30,False
70,0.2,0.8,1,1,1.2,20,82,24,False
70,0.2,0.8,1,1,1.2,20,83,27,False
70,0.2,0.8,1,1,1.2,20,84,29,False
70,0.2,0.8,1,1,1.2,20,85,26,False
70,0.2,0.8,1,1,1.2,20,86,27,False
70,0.2,0.8,1,1,1.2,20,87,28,False
70,0.2,0.8,1,1,1.2,20,88,23,False
70,0.2,0.8,1,1,1.2,20,89,26,False
70,0.2,0.8,1,1,1.2,20,90,26,False
70,0.2,0.8,1,1,1.2,20,91,29,False
70,0.2,0.8,1,1,1.2,20,92,27,False
70,0.2,0.8,1,1,1.2,20,93,25,False
70,0.2,0.8,1,1,1.2,20,94,23,False
70,0.2,0.8,1,1,1.2,20,95,24,False
70,0.2,0.8,1,1,1.2,20,96,26,False
70,0.2,0.8,1,1,1.2,20,97,24,False
70,0.2,0.8,1,1,1.2,20,98,28,False
70,0.2,0.8,1,1,1.2,20,99,30,False
70,0.2,0.8,1,1,1.2,20,100,23,False
70,0.2,0.8,1,1,1.2,20,101,33,False
70,0.2,0.8,1,1,1.2,20,102,24,False
70,0.2,0.8,1,1,1.2,20,103,22,False
70,0.2,0.8,1,1,1.2,20,104,22,False
70,0.2,0.8,1,1,1.2,20,105,24,False
70,0.2,0.8,1,1,1.2,20,106,21,False
70,0.2,0.8,1,1,1.2,20,107,24,False
70,0.2,0.8,1,1,1.2,20,108,26,False
70,0.2,0.8,1,1,1.2,20,109,24,False
70,0.2,0.8,1,1,1.2,20,110,27,False
