sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
70,0.2,0.8,1,1,1,34,0,21,False
70,0.2,0.8,1,1,1,34,1,25,False
70,0.2,0.8,1,1,1,34,2,21,False
70,0.2,0.8,1,1,1,34,3,26,False
70,0.2,0.8,1,1,1,34,4,19,False
70,0.2,0.8,1,1,1,34,5,27,False
70,0.2,0.8,1,1,1,34,6,33,False
70,0.2,0.8,1,1,1,34,7,29,False
70,0.2,0.8,1,1,1,34,8,23,False
70,0.2,0.8,1,1,1,34,9,26,False
70,0.2,0.8,1,1,1,34,10,23,False
70,0.2,0.8,1,1,1,34,11,26,False
70,0.2,0.8,1,1,1,34,12,26,False
70,0.2,0.8,1,1,1,34,13,30,False
70,0.2,0.8,1,1,1,34,14,22,False
70,0.2,0.8,1,1,1,34,15,28,False
70,0.2,0.8,1,1,1,34,16,28,False
70,0.2,0.8,1,1,1,34,17,26,False
70,0.2,0.8,1,1,1,34,18,21,False
70,0.2,0.8,1,1,1,34,19,26,False
70,0.2,0.8,1,1,1,34,20,26,False
70,0.2,0.8,1,1,1,34,21,27,False
70,0.2,0.8,1,1,1,34,22,28,False
70,0.2,0.8,1,1,1,34,23,22,False
70,0.2,0.8,1,1,1,34,24,31,False
70,0.2,0.8,1,1,1,34,25,24,False
70,0.2,0.8,1,1,1,34,26,31,False
70,0.2,0.8,1,1,1,34,27,26,False
70,0.2,0.8,1,1,1,34,28,22,False
70,0.2,0.8,1,1,1,34,29,26,False
70,0.2,0.8,1,1,1,34,30,28,False
70,0.2,0.8,1,1,1,34,31,26,False
70,0.2,0.8,1,1,1,34,32,31,False
70,0.2,0.8,1,1,1,34,33,25,False
70,0.2,0.8,1,1,1,34,34,30,False
70,0.2,0.8,1,1,1,34,35,27,False
70,0.2,0.8,1,1,1,34,36,27,False
70,0.2,0.8,1,1,1,34,37,24,False
70,0.2,0.8,1,1,1,34,38,26,False
70,0.2,0.8,1,1,1,34,39,29,False
70,0.2,0.8,1,1,1,34,40,27,False
70,0.2,0.8,1,1,1,34,41,30,False
70,0.2,0.8,1,1,1,34,42,23,False
70,0.2,0.8,1,1,1,34,43,27,False
70,0.2,0.8,1,1,1,34,44,26,False
70,0.2,0.8,1,1,1,34,45,22,False
70,0.2,0.8,1,1,1,34,46,24,False
70,0.2,0.8,1,1,1,34,47,25,False
70,0.2,0.8,1,1,1,34,48,26,False
70,0.2,0.8,1,1,1,34,49,24,False
70,0.2,0.8,1,1,1,34,50,29,False
70,0.2,0.8,1,1,1,34,51,31,False
70,0.2,0.8,1,1,1,34,52,29,False
70,0.2,0.8,1,1,1,34,53,23,False
70,0.2,0.8,1,1,1,34,54,21,False
70,0.2,0.8,1,1,1,34,55,30,False
70,0.2,0.8,1,1,1,34,56,25,False
70,0.2,0.8,1,1,1,34,57,20,False
70,0.2,0.8,1,1,1,34,58,30,False
70,0.2,0.8,1,1,1,34,59,27,False
70,0.2,0.8,1,1,1,34,60,30,False
70,0.2,0.8,1,1,1,34,61,27,False
70,0.2,0.8,1,1,1,34,62,27,False
70,0.2,0.8,1,1,1,34,63,21,False
70,0.2,0.8,1,1,1,34,64,31,False
70,0.2,0.8,1,1,1,34,65,22,False
70,0.2,0.8,1,1,1,34,66,27,False
70,0.2,0.8,1,1,1,34,67,29,False
70,0.2,0.8,1,1,1,34,68,22,False
70,0.2,0.8,1,1,1,34,69,28,False
70,0.2,0.8,1,1,1,34,70,28,False
70,0.2,0.8,1,1,1,34,71,28,False
70,0.2,0.8,1,1,1,34,72,31,False
70,0.2,0.8,1,1,1,34,73,26,False
70,0.2,0.8,1,1,1,34,74,30,False
70,0.2,0.8,1,1,1,34,75,21,False
70,0.2,0.8,1,1,1,34,76,24,False
70,0.2,0.8,1,1,1,34,77,28,False
70,0.2,0.8,1,1,1,34,78,25,False
70,0.2,0.8,1,1,1,34,79,29,False
70,0.2,0.8,1,1,1,34,80,24,False
70,0.2,0.8,1,1,1,34,81,30,False
70,0.2,0.8,1,1,1,34,82,24,False
70,0.2,0.8,1,1,1,34,83,27,False
70,0.2,0.8,1,1,1,34,84,29,False
70,0.2,0.8,1,1,1,34,85,26,False
70,0.2,0.8,1,1,1,34,86,27,False
70,0.2,0.8,1,1,1,34,87,28,False
70,0.2,0.8,1,1,1,34,88,23,False
70,0.2,0.8,1,1,1,34,89,26,False
70,0.2,0.8,1,1,1,34,90,26,False
70,0.2,0.8,1,1,1,34,91,29,False
70,0.2,0.8,1,1,1,34,92,27,False
70,0.2,0.8,1,1,1,34,93,25,False
70,0.2,0.8,1,1,1,34,94,23,False
70,0.2,0.8,1,1,1,34,95,24,False
70,0.2,0.8,1,1,1,34,96,26,False
70,0.2,0.8,1,1,1,34,97,24,False
70,0.2,0.8,1,1,1,34,98,28,False
70,0.2,0.8,1,1,1,34,99,30,False
70,0.2,0.8,1,1,1,34,100,23,False
70,0.2,0.8,1,1,1,34,101,33,False
70,0.2,0.8,1,1,1,34,102,24,False
70,0.2,0.8,1,1,1,34,103,22,False
70,0.2,0.8,1,1,1,34,104,22,False
70,0.2,0.8,1,1,1,34,105,24,False
70,0.2,0.8,1,1,1,34,106,21,False
70,0.2,0.8,1,1,1,34,107,24,False
70,0.2,0.8,1,1,1,34,108,26,False
70,0.2,0.8,1,1,1,34,109,24,False
70,0.2,0.8,1,1,1,34,110,27,False
70,0.2,0.8,1,1,1,34,111,31,False
70,0.2,0.8,1,1,1,34,112,25,False
70,0.2,0.8,1,1,1,34,113,26,False
70,0.2,0.8,1,1,1,34,114,28,False
70,0.2,0.8,1,1,1,34,115,22,False
70,0.2,0.8,1,1,1,34,116,26,False
70,0.2,0.8,1,1,1,34,117,25,False
70,0.2,0.8,1,1,1,34,118,27,False
70,0.2,0.8,1,1,1,34,119,23,False
70,0.2,0.8,1,1,1,34,120,28,False
70,0.2,0.8,1,1,1,34,121,31,False
70,0.2,0.8,1,1,1,34,122,23,False
70,0.2,0.8,1,1,1,34,123,23,False
70,0.2,0.8,1,1,1,34,124,24,False
70,0.2,0.8,1,1,1,34,125,22,False
70,0.2,0.8,1,1,1,34,126,22,False
70,0.2,0.8,1,1,1,34,127,26,False
70,0.2,0.8,1,1,1,34,128,24,False
70,0.2,0.8,1,1,1,34,129,27,False
70,0.2,0.8,1,1,1,34,130,26,False
70,0.2,0.8,1,1,1,34,131,27,False
70,0.2,0.8,1,1,1,34,132,30,False
70,0.2,0.8,1,1,1,34,133,24,False
70,0.2,0.8,1,1,1,34,134,23,False
70,0.2,0.8,1,1,1,34,135,23,False
70,0.2,0.8,1,1,1,34,136,30,False
70,0.2,0.8,1,1,1,34,137,26,False
70,0.2,0.8,1,1,1,34,138,24,False
70,0.2,0.8,1,1,1,34,139,25,False
70,0.2,0.8,1,1,1,34,140,32,False
70,0.2,0.8,1,1,1,34,141,26,False
70,0.2,0.8,1,1,1,34,142,28,False
70,0.2,0.8,1,1,1,34,143,24,False
70,0.2,0.8,1,1,1,34,144,26,False
70,0.2,0.8,1,1,1,34,145,24,False
70,0.2,0.8,1,1,1,34,146,27,False
70,0.2,0.8,1,1,1,34,147,26,False
70,0.2,0.8,1,1,1,34,148,25,False
70,0.2,0.8,1,1,1,34,149,28,False
70,0.2,0.8,1,1,1,34,150,29,False
70,0.2,0.8,1,1,1,34,151,24,False
70,0.2,0.8,1,1,1,34,152,21,False
70,0.2,0.8,1,1,1,34,153,23,False
70,0.2,0.8,1,1,1,34,154,22,False
70,0.2,0.8,1,1,1,34,155,22,False
70,0.2,0.8,1,1,1,34,156,25,False
70,0.2,0.8,1,1,1,34,157,25,False
70,0.2,0.8,1,1,1,34,158,29,False
70,0.2,0.8,1,1,1,34,159,27,False
70,0.2,0.8,1,1,1,34,160,26,False
70,0.2,0.8,1,1,1,34,161,31,False
70,0.2,0.8,1,1,1,34,162,26,False
70,0.2,0.8,1,1,1,34,163,25,False
70,0.2,0.8,1,1,1,34,164,20,False
70,0.2,0.8,1,1,1,34,165,20,False
70,0.2,0.8,1,1,1,34,166,23,False
70,0.2,0.8,1,1,1,34,167,25,False
70,0.2,0.8,1,1,1,34,168,29,False
70,0.2,0.8,1,1,1,34,169,22,False
70,0.2,0.8,1,1,1,34,170,24,False
70,0.2,0.8,1,1,1,34,171,31,False
70,0.2,0.8,1,1,1,34,172,28,False
70,0.2,0.8,1,1,1,34,173,22,False
70,0.2,0.8,1,1,1,34,174,20,False
70,0.2,0.8,1,1,1,34,175,22,False
70,0.2,0.8,1,1,1,34,176,30,False
70,0.2,0.8,1,1,1,34,177,25,False
70,0.2,0.8,1,1,1,34,178,27,False
70,0.2,0.8,1,1,1,34,179,23,False
70,0.2,0.8,1,1,1,34,180,23,False
70,0.2,0.8,1,1,1,34,181,25,False
70,0.2,0.8,1,1,1,34,182,28,False
70,0.2,0.8,1,1,1,34,183,25,False
70,0.2,0.8,1,1,1,34,184,27,False
70,0.2,0.8,1,1,1,34,185,25,False
70,0.2,0.8,1,1,1,34,186,28,False
70,0.2,0.8,1,1,1,34,187,28,False
70,0.2,0.8,1,1,1,34,188,28,False
70,0.2,0.8,1,1,1,34,189,24,False
70,0.2,0.8,1,1,1,34,190,27,False
70,0.2,0.8,1,1,1,34,191,32,False
70,0.2,0.8,1,1,1,34,192,20,False
70,0.2,0.8,1,1,1,34,193,24,False
70,0.2,0.8,1,1,1,34,194,30,False
70,0.2,0.8,1,1,1,34,195,23,False
70,0.2,0.8,1,1,1,34,196,25,False
70,0.2,0.8,1,1,1,34,197,27,False
70,0.2,0.8,1,1,1,34,198,27,False
70,0.2,0.8,1,1,1,34,199,23,False
70,0.2,0.8,1,1,1,34,200,22,False
70,0.2,0.8,1,1,1,34,201,25,False
70,0.2,0.8,1,1,1,34,202,26,False
70,0.2,0.8,1,1,1,34,203,25,False
70,0.2,0.8,1,1,1,34,204,26,False
70,0.2,0.8,1,1,1,34,205,29,False
70,0.2,0.8,1,1,1,34,206,30,False
70,0.2,0.8,1,1,1,34,207,25,False
70,0.2,0.8,1,1,1,34,208,26,False
70,0.2,0.8,1,1,1,34,209,30,False
70,0.2,0.8,1,1,1,34,210,29,False
70,0.2,0.8,1,1,1,34,211,25,False
70,0.2,0.8,1,1,1,34,212,29,False
70,0.2,0.8,1,1,1,34,213,25,False
70,0.2,0.8,1,1,1,34,214,31,False
70,0.2,0.8,1,1,1,34,215,25,False
70,0.2,0.8,1,1,1,34,216,24,False
70,0.2,0.8,1,1,1,34,217,24,False
70,0.2,0.8,1,1,1,34,218,23,False
70,0.2,0.8,1,1,1,34,219,27,False
70,0.2,0.8,1,1,1,34,220,34,False
70,0.2,0.8,1,1,1,34,221,26,False
70,0.2,0.8,1,1,1,34,222,22,False
70,0.2,0.8,1,1,1,34,223,24,False
70,0.2,0.8,1,1,1,34,224,25,False
70,0.2,0.8,1,1,1,34,225,24,False
70,0.2,0.8,1,1,1,34,226,28,False
70,0.2,0.8,1,1,1,34,227,25,False
