sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
50,0.2,0.8,1,1,1.5,17,0,13,True
50,0.2,0.8,1,1,1.5,17,1,7,True
50,0.2,0.8,1,1,1.5,17,2,11,True
50,0.2,0.8,1,1,1.5,17,3,7,True
50,0.2,0.8,1,1,1.5,17,4,9,True
50,0.2,0.8,1,1,1.5,17,5,7,True
50,0.2,0.8,1,1,1.5,17,6,12,True
50,0.2,0.8,1,1,1.5,17,7,11,True
50,0.2,0.8,1,1,1.5,17,8,7,True
50,0.2,0.8,1,1,1.5,17,9,20,True
50,0.2,0.8,1,1,1.5,17,10,9,True
50,0.2,0.8,1,1,1.5,17,11,4,True
50,0.2,0.8,1,1,1.5,17,12,8,True
50,0.2,0.8,1,1,1.5,17,13,13,True
50,0.2,0.8,1,1,1.5,17,14,7,True
50,0.2,0.8,1,1,1.5,17,15,10,True
50,0.2,0.8,1,1,1.5,17,16,6,True
50,0.2,0.8,1,1,1.5,17,17,6,True
50,0.2,0.8,1,1,1.5,17,18,9,True
50,0.2,0.8,1,1,1.5,17,19,12,True
50,0.2,0.8,1,1,1.5,17,20,8,True
50,0.2,0.8,1,1,1.5,17,21,10,True
50,0.2,0.8,1,1,1.5,17,22,5,True
50,0.2,0.8,1,1,1.5,17,23,11,True
50,0.2,0.8,1,1,1.5,17,24,11,True
50,0.2,0.8,1,1,1.5,17,25,10,True
50,0.2,0.8,1,1,1.5,17,26,7,True
50,0.2,0.8,1,1,1.5,17,27,6,True
50,0.2,0.8,1,1,1.5,17,28,7,True
50,0.2,0.8,1,1,1.5,17,29,9,True
50,0.2,0.8,1,1,1.5,17,30,6,True
50,0.2,0.8,1,1,1.5,17,31,7,True
50,0.2,0.8,1,1,1.5,17,32,9,True
50,0.2,0.8,1,1,1.5,17,33,6,True
50,0.2,0.8,1,1,1.5,17,34,8,True
50,0.2,0.8,1,1,1.5,17,35,19,True
50,0.2,0.8,1,1,1.5,17,36,6,True
50,0.2,0.8,1,1,1.5,17,37,14,True
50,0.2,0.8,1,1,1.5,17,38,8,True
50,0.2,0.8,1,1,1.5,17,39,12,True
50,0.2,0.8,1,1,1.5,17,40,4,True
50,0.2,0.8,1,1,1.5,17,41,22,True
50,0.2,0.8,1,1,1.5,17,42,11,True
50,0.2,0.8,1,1,1.5,17,43,12,True
50,0.2,0.8,1,1,1.5,17,44,13,True
50,0.2,0.8,1,1,1.5,17,45,9,True
50,0.2,0.8,1,1,1.5,17,46,5,True
50,0.2,0.8,1,1,1.5,17,47,6,True
50,0.2,0.8,1,1,1.5,17,48,6,True
50,0.2,0.8,1,1,1.5,17,49,4,True
50,0.2,0.8,1,1,1.5,17,50,5,True
50,0.2,0.8,1,1,1.5,17,51,7,True
50,0.2,0.8,1,1,1.5,17,52,4,True
50,0.2,0.8,1,1,1.5,17,53,18,True
50,0.2,0.8,1,1,1.5,17,54,7,True
50,0.2,0.8,1,1,1.5,17,55,4,True
50,0.2,0.8,1,1,1.5,17,56,8,True
50,0.2,0.8,1,1,1.5,17,57,5,True
50,0.2,0.8,1,1,1.5,17,58,8,True
50,0.2,0.8,1,1,1.5,17,59,12,True
50,0.2,0.8,1,1,1.5,17,60,5,True
50,0.2,0.8,1,1,1.5,17,61,10,True
50,0.2,0.8,1,1,1.5,17,62,9,True
50,0.2,0.8,1,1,1.5,17,63,11,True
50,0.2,0.8,1,1,1.5,17,64,6,True
50,0.2,0.8,1,1,1.5,17,65,12,True
50,0.2,0.8,1,1,1.5,17,66,8,True
50,0.2,0.8,1,1,1.5,17,67,8,True
50,0.2,0.8,1,1,1.5,17,68,9,True
50,0.2,0.8,1,1,1.5,17,69,7,True
50,0.2,0.8,1,1,1.5,17,70,8,True
50,0.2,0.8,1,1,1.5,17,71,9,True
50,0.2,0.8,1,1,1.5,17,72,8,True
50,0.2,0.8,1,1,1.5,17,73,11,True
50,0.2,0.8,1,1,1.5,17,74,7,True
50,0.2,0.8,1,1,1.5,17,75,10,True
50,0.2,0.8,1,1,1.5,17,76,12,True
50,0.2,0.8,1,1,1.5,17,77,6,True
50,0.2,0.8,1,1,1.5,17,78,7,True
50,0.2,0.8,1,1,1.5,17,79,9,True
50,0.2,0.8,1,1,1.5,17,80,10,True
50,0.2,0.8,1,1,1.5,17,81,5,True
50,0.2,0.8,1,1,1.5,17,82,7,True
50,0.2,0.8,1,1,1.5,17,83,9,True
50,0.2,0.8,1,1,1.5,17,84,4,True
50,0.2,0.8,1,1,1.5,17,85,6,True
50,0.2,0.8,1,1,1.5,17,86,14,True
50,0.2,0.8,1,1,1.5,17,87,9,True
50,0.2,0.8,1,1,1.5,17,88,14,True
50,0.2,0.8,1,1,1.5,17,89,10,True
50,0.2,0.8,1,1,1.5,17,90,4,True
50,0.2,0.8,1,1,1.5,17,91,7,True
50,0.2,0.8,1,1,1.5,17,92,6,True
50,0.2,0.8,1,1,1.5,17,93,7,True
50,0.2,0.8,1,1,1.5,17,94,9,True
50,0.2,0.8,1,1,1.5,17,95,13,True
50,0.2,0.8,1,1,1.5,17,96,6,True
50,0.2,0.8,1,1,1.5,17,97,5,True
