sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
100,0.2,0.8,1,1,2,45,0,8
100,0.2,0.8,1,1,2,45,1,9
100,0.2,0.8,1,1,2,45,2,8
100,0.2,0.8,1,1,2,45,3,8
100,0.2,0.8,1,1,2,45,4,8
100,0.2,0.8,1,1,2,45,5,8
100,0.2,0.8,1,1,2,45,6,9
100,0.2,0.8,1,1,2,45,7,8
100,0.2,0.8,1,1,2,45,8,8
100,0.2,0.8,1,1,2,45,9,9
100,0.2,0.8,1,1,2,45,10,8
100,0.2,0.8,1,1,2,45,11,9
100,0.2,0.8,1,1,2,45,12,8
100,0.2,0.8,1,1,2,45,13,8
100,0.2,0.8,1,1,2,45,14,8
100,0.2,0.8,1,1,2,45,15,9
100,0.2,0.8,1,1,2,45,16,9
100,0.2,0.8,1,1,2,45,17,9
100,0.2,0.8,1,1,2,45,18,7
100,0.2,0.8,1,1,2,45,19,8
100,0.2,0.8,1,1,2,45,20,9
100,0.2,0.8,1,1,2,45,21,11
100,0.2,0.8,1,1,2,45,22,8
100,0.2,0.8,1,1,2,45,23,8
100,0.2,0.8,1,1,2,45,24,8
100,0.2,0.8,1,1,2,45,25,8
100,0.2,0.8,1,1,2,45,26,8
100,0.2,0.8,1,1,2,45,27,8
100,0.2,0.8,1,1,2,45,28,8
100,0.2,0.8,1,1,2,45,29,8
100,0.2,0.8,1,1,2,45,30,9
100,0.2,0.8,1,1,2,45,31,9
100,0.2,0.8,1,1,2,45,32,8
100,0.2,0.8,1,1,2,45,33,8
100,0.2,0.8,1,1,2,45,34,8
100,0.2,0.8,1,1,2,45,35,9
100,0.2,0.8,1,1,2,45,36,8
100,0.2,0.8,1,1,2,45,37,8
100,0.2,0.8,1,1,2,45,38,9
100,0.2,0.8,1,1,2,45,39,10
100,0.2,0.8,1,1,2,45,40,8
100,0.2,0.8,1,1,2,45,41,9
100,0.2,0.8,1,1,2,45,42,8
100,0.2,0.8,1,1,2,45,43,9
100,0.2,0.8,1,1,2,45,44,8
100,0.2,0.8,1,1,2,45,45,10
100,0.2,0.8,1,1,2,45,46,8
100,0.2,0.8,1,1,2,45,47,10
100,0.2,0.8,1,1,2,45,48,8
100,0.2,0.8,1,1,2,45,49,9
100,0.2,0.8,1,1,2,45,50,9
100,0.2,0.8,1,1,2,45,51,9
100,0.2,0.8,1,1,2,45,52,9
100,0.2,0.8,1,1,2,45,53,9
100,0.2,0.8,1,1,2,45,54,9
100,0.2,0.8,1,1,2,45,55,9
100,0.2,0.8,1,1,2,45,56,8
100,0.2,0.8,1,1,2,45,57,8
100,0.2,0.8,1,1,2,45,58,9
100,0.2,0.8,1,1,2,45,59,9
100,0.2,0.8,1,1,2,45,60,9
100,0.2,0.8,1,1,2,45,61,8
100,0.2,0.8,1,1,2,45,62,8
100,0.2,0.8,1,1,2,45,63,8
100,0.2,0.8,1,1,2,45,64,9
100,0.2,0.8,1,1,2,45,65,8
100,0.2,0.8,1,1,2,45,66,9
100,0.2,0.8,1,1,2,45,67,8
100,0.2,0.8,1,1,2,45,68,8
100,0.2,0.8,1,1,2,45,69,9
100,0.2,0.8,1,1,2,45,70,8
100,0.2,0.8,1,1,2,45,71,9
100,0.2,0.8,1,1,2,45,72,9
100,0.2,0.8,1,1,2,45,73,8
100,0.2,0.8,1,1,2,45,74,8
100,0.2,0.8,1,1,2,45,75,8
100,0.2,0.8,1,1,2,45,76,8
100,0.2,0.8,1,1,2,45,77,10
100,0.2,0.8,1,1,2,45,78,8
100,0.2,0.8,1,1,2,45,79,9
100,0.2,0.8,1,1,2,45,80,8
100,0.2,0.8,1,1,2,45,81,9
100,0.2,0.8,1,1,2,45,82,8
100,0.2,0.8,1,1,2,45,83,10
100,0.2,0.8,1,1,2,45,84,8
100,0.2,0.8,1,1,2,45,85,8
100,0.2,0.8,1,1,2,45,86,9
100,0.2,0.8,1,1,2,45,87,9
100,0.2,0.8,1,1,2,45,88,9
100,0.2,0.8,1,1,2,45,89,8
100,0.2,0.8,1,1,2,45,90,9
100,0.2,0.8,1,1,2,45,91,8
100,0.2,0.8,1,1,2,45,92,8
100,0.2,0.8,1,1,2,45,93,8
100,0.2,0.8,1,1,2,45,94,7
100,0.2,0.8,1,1,2,45,95,7
100,0.2,0.8,1,1,2,45,96,8
100,0.2,0.8,1,1,2,45,97,8
100,0.2,0.8,1,1,2,45,98,10
100,0.2,0.8,1,1,2,45,99,8
100,0.2,0.8,1,1,2,45,100,8
100,0.2,0.8,1,1,2,45,101,9
100,0.2,0.8,1,1,2,45,102,8
100,0.2,0.8,1,1,2,45,103,8
100,0.2,0.8,1,1,2,45,104,9
100,0.2,0.8,1,1,2,45,105,8
100,0.2,0.8,1,1,2,45,106,7
100,0.2,0.8,1,1,2,45,107,9
100,0.2,0.8,1,1,2,45,108,8
100,0.2,0.8,1,1,2,45,109,8
100,0.2,0.8,1,1,2,45,110,9
100,0.2,0.8,1,1,2,45,111,9
100,0.2,0.8,1,1,2,45,112,8
100,0.2,0.8,1,1,2,45,113,8
100,0.2,0.8,1,1,2,45,114,8
100,0.2,0.8,1,1,2,45,115,8
100,0.2,0.8,1,1,2,45,116,9
100,0.2,0.8,1,1,2,45,117,8
100,0.2,0.8,1,1,2,45,118,10
100,0.2,0.8,1,1,2,45,119,10
100,0.2,0.8,1,1,2,45,120,8
100,0.2,0.8,1,1,2,45,121,9
100,0.2,0.8,1,1,2,45,122,8
100,0.2,0.8,1,1,2,45,123,9
100,0.2,0.8,1,1,2,45,124,9
100,0.2,0.8,1,1,2,45,125,8
100,0.2,0.8,1,1,2,45,126,8
100,0.2,0.8,1,1,2,45,127,8
100,0.2,0.8,1,1,2,45,128,9
100,0.2,0.8,1,1,2,45,129,8
100,0.2,0.8,1,1,2,45,130,10
100,0.2,0.8,1,1,2,45,131,8
100,0.2,0.8,1,1,2,45,132,8
100,0.2,0.8,1,1,2,45,133,8
100,0.2,0.8,1,1,2,45,134,9
100,0.2,0.8,1,1,2,45,135,8
100,0.2,0.8,1,1,2,45,136,9
100,0.2,0.8,1,1,2,45,137,9
100,0.2,0.8,1,1,2,45,138,9
100,0.2,0.8,1,1,2,45,139,9
100,0.2,0.8,1,1,2,45,140,8
100,0.2,0.8,1,1,2,45,141,8
100,0.2,0.8,1,1,2,45,142,8
100,0.2,0.8,1,1,2,45,143,8
100,0.2,0.8,1,1,2,45,144,9
100,0.2,0.8,1,1,2,45,145,9
100,0.2,0.8,1,1,2,45,146,11
100,0.2,0.8,1,1,2,45,147,8
100,0.2,0.8,1,1,2,45,148,9
100,0.2,0.8,1,1,2,45,149,9
100,0.2,0.8,1,1,2,45,150,9
100,0.2,0.8,1,1,2,45,151,9
100,0.2,0.8,1,1,2,45,152,9
100,0.2,0.8,1,1,2,45,153,8
100,0.2,0.8,1,1,2,45,154,8
100,0.2,0.8,1,1,2,45,155,9
100,0.2,0.8,1,1,2,45,156,9
100,0.2,0.8,1,1,2,45,157,8
100,0.2,0.8,1,1,2,45,158,9
100,0.2,0.8,1,1,2,45,159,8
100,0.2,0.8,1,1,2,45,160,8
100,0.2,0.8,1,1,2,45,161,9
100,0.2,0.8,1,1,2,45,162,10
100,0.2,0.8,1,1,2,45,163,8
100,0.2,0.8,1,1,2,45,164,9
100,0.2,0.8,1,1,2,45,165,8
100,0.2,0.8,1,1,2,45,166,8
100,0.2,0.8,1,1,2,45,167,7
100,0.2,0.8,1,1,2,45,168,8
100,0.2,0.8,1,1,2,45,169,7
100,0.2,0.8,1,1,2,45,170,8
100,0.2,0.8,1,1,2,45,171,9
100,0.2,0.8,1,1,2,45,172,8
100,0.2,0.8,1,1,2,45,173,9
100,0.2,0.8,1,1,2,45,174,9
100,0.2,0.8,1,1,2,45,175,9
100,0.2,0.8,1,1,2,45,176,8
100,0.2,0.8,1,1,2,45,177,8
100,0.2,0.8,1,1,2,45,178,8
100,0.2,0.8,1,1,2,45,179,8
100,0.2,0.8,1,1,2,45,180,8
100,0.2,0.8,1,1,2,45,181,8
100,0.2,0.8,1,1,2,45,182,8
100,0.2,0.8,1,1,2,45,183,8
100,0.2,0.8,1,1,2,45,184,8
100,0.2,0.8,1,1,2,45,185,8
100,0.2,0.8,1,1,2,45,186,8
100,0.2,0.8,1,1,2,45,187,8
100,0.2,0.8,1,1,2,45,188,9
100,0.2,0.8,1,1,2,45,189,8
100,0.2,0.8,1,1,2,45,190,8
100,0.2,0.8,1,1,2,45,191,9
100,0.2,0.8,1,1,2,45,192,8
100,0.2,0.8,1,1,2,45,193,9
100,0.2,0.8,1,1,2,45,194,10
100,0.2,0.8,1,1,2,45,195,8
100,0.2,0.8,1,1,2,45,196,8
100,0.2,0.8,1,1,2,45,197,9
100,0.2,0.8,1,1,2,45,198,9
100,0.2,0.8,1,1,2,45,199,8
100,0.2,0.8,1,1,2,45,200,10
100,0.2,0.8,1,1,2,45,201,9
100,0.2,0.8,1,1,2,45,202,8
100,0.2,0.8,1,1,2,45,203,8
100,0.2,0.8,1,1,2,45,204,8
100,0.2,0.8,1,1,2,45,205,9
100,0.2,0.8,1,1,2,45,206,9
100,0.2,0.8,1,1,2,45,207,9
100,0.2,0.8,1,1,2,45,208,8
100,0.2,0.8,1,1,2,45,209,8
100,0.2,0.8,1,1,2,45,210,8
100,0.2,0.8,1,1,2,45,211,8
100,0.2,0.8,1,1,2,45,212,9
100,0.2,0.8,1,1,2,45,213,8
100,0.2,0.8,1,1,2,45,214,8
100,0.2,0.8,1,1,2,45,215,8
100,0.2,0.8,1,1,2,45,216,8
100,0.2,0.8,1,1,2,45,217,8
100,0.2,0.8,1,1,2,45,218,8
100,0.2,0.8,1,1,2,45,219,8
100,0.2,0.8,1,1,2,45,220,9
100,0.2,0.8,1,1,2,45,221,9
100,0.2,0.8,1,1,2,45,222,8
100,0.2,0.8,1,1,2,45,223,8
100,0.2,0.8,1,1,2,45,224,8
100,0.2,0.8,1,1,2,45,225,8
100,0.2,0.8,1,1,2,45,226,9
100,0.2,0.8,1,1,2,45,227,8
100,0.2,0.8,1,1,2,45,228,9
100,0.2,0.8,1,1,2,45,229,8
100,0.2,0.8,1,1,2,45,230,8
100,0.2,0.8,1,1,2,45,231,9
100,0.2,0.8,1,1,2,45,232,9
100,0.2,0.8,1,1,2,45,233,9
100,0.2,0.8,1,1,2,45,234,7
100,0.2,0.8,1,1,2,45,235,8
100,0.2,0.8,1,1,2,45,236,8
100,0.2,0.8,1,1,2,45,237,9
100,0.2,0.8,1,1,2,45,238,9
100,0.2,0.8,1,1,2,45,239,10
100,0.2,0.8,1,1,2,45,240,8
100,0.2,0.8,1,1,2,45,241,9
100,0.2,0.8,1,1,2,45,242,8
100,0.2,0.8,1,1,2,45,243,9
100,0.2,0.8,1,1,2,45,244,8
100,0.2,0.8,1,1,2,45,245,8
100,0.2,0.8,1,1,2,45,246,8
100,0.2,0.8,1,1,2,45,247,8
100,0.2,0.8,1,1,2,45,248,8
100,0.2,0.8,1,1,2,45,249,10
100,0.2,0.8,1,1,2,45,250,9
100,0.2,0.8,1,1,2,45,251,8
100,0.2,0.8,1,1,2,45,252,9
100,0.2,0.8,1,1,2,45,253,8
100,0.2,0.8,1,1,2,45,254,9
100,0.2,0.8,1,1,2,45,255,9
100,0.2,0.8,1,1,2,45,256,9
100,0.2,0.8,1,1,2,45,257,8
100,0.2,0.8,1,1,2,45,258,8
100,0.2,0.8,1,1,2,45,259,9
100,0.2,0.8,1,1,2,45,260,9
100,0.2,0.8,1,1,2,45,261,8
100,0.2,0.8,1,1,2,45,262,8
100,0.2,0.8,1,1,2,45,263,8
100,0.2,0.8,1,1,2,45,264,10
