sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
10,0.2,0.8,1,1,2.5,33,0,5
10,0.2,0.8,1,1,2.5,33,1,4
10,0.2,0.8,1,1,2.5,33,2,5
10,0.2,0.8,1,1,2.5,33,3,7
10,0.2,0.8,1,1,2.5,33,4,6
10,0.2,0.8,1,1,2.5,33,5,4
10,0.2,0.8,1,1,2.5,33,6,6
10,0.2,0.8,1,1,2.5,33,7,6
10,0.2,0.8,1,1,2.5,33,8,6
10,0.2,0.8,1,1,2.5,33,9,4
10,0.2,0.8,1,1,2.5,33,10,5
10,0.2,0.8,1,1,2.5,33,11,4
10,0.2,0.8,1,1,2.5,33,12,5
10,0.2,0.8,1,1,2.5,33,13,4
10,0.2,0.8,1,1,2.5,33,14,5
10,0.2,0.8,1,1,2.5,33,15,5
10,0.2,0.8,1,1,2.5,33,16,5
10,0.2,0.8,1,1,2.5,33,17,5
10,0.2,0.8,1,1,2.5,33,18,4
10,0.2,0.8,1,1,2.5,33,19,5
10,0.2,0.8,1,1,2.5,33,20,5
10,0.2,0.8,1,1,2.5,33,21,6
10,0.2,0.8,1,1,2.5,33,22,5
10,0.2,0.8,1,1,2.5,33,23,4
10,0.2,0.8,1,1,2.5,33,24,6
10,0.2,0.8,1,1,2.5,33,25,5
10,0.2,0.8,1,1,2.5,33,26,5
10,0.2,0.8,1,1,2.5,33,27,5
10,0.2,0.8,1,1,2.5,33,28,5
10,0.2,0.8,1,1,2.5,33,29,6
10,0.2,0.8,1,1,2.5,33,30,6
10,0.2,0.8,1,1,2.5,33,31,5
10,0.2,0.8,1,1,2.5,33,32,5
10,0.2,0.8,1,1,2.5,33,33,5
10,0.2,0.8,1,1,2.5,33,34,4
10,0.2,0.8,1,1,2.5,33,35,5
10,0.2,0.8,1,1,2.5,33,36,4
10,0.2,0.8,1,1,2.5,33,37,6
10,0.2,0.8,1,1,2.5,33,38,9
10,0.2,0.8,1,1,2.5,33,39,5
10,0.2,0.8,1,1,2.5,33,40,4
10,0.2,0.8,1,1,2.5,33,41,5
10,0.2,0.8,1,1,2.5,33,42,4
10,0.2,0.8,1,1,2.5,33,43,6
10,0.2,0.8,1,1,2.5,33,44,4
10,0.2,0.8,1,1,2.5,33,45,5
10,0.2,0.8,1,1,2.5,33,46,4
10,0.2,0.8,1,1,2.5,33,47,7
10,0.2,0.8,1,1,2.5,33,48,5
10,0.2,0.8,1,1,2.5,33,49,7
10,0.2,0.8,1,1,2.5,33,50,7
10,0.2,0.8,1,1,2.5,33,51,4
10,0.2,0.8,1,1,2.5,33,52,6
10,0.2,0.8,1,1,2.5,33,53,6
10,0.2,0.8,1,1,2.5,33,54,5
10,0.2,0.8,1,1,2.5,33,55,6
10,0.2,0.8,1,1,2.5,33,56,5
10,0.2,0.8,1,1,2.5,33,57,6
10,0.2,0.8,1,1,2.5,33,58,5
10,0.2,0.8,1,1,2.5,33,59,6
10,0.2,0.8,1,1,2.5,33,60,7
10,0.2,0.8,1,1,2.5,33,61,4
10,0.2,0.8,1,1,2.5,33,62,5
10,0.2,0.8,1,1,2.5,33,63,5
10,0.2,0.8,1,1,2.5,33,64,5
10,0.2,0.8,1,1,2.5,33,65,4
10,0.2,0.8,1,1,2.5,33,66,5
10,0.2,0.8,1,1,2.5,33,67,5
10,0.2,0.8,1,1,2.5,33,68,4
10,0.2,0.8,1,1,2.5,33,69,6
10,0.2,0.8,1,1,2.5,33,70,5
10,0.2,0.8,1,1,2.5,33,71,5
10,0.2,0.8,1,1,2.5,33,72,4
10,0.2,0.8,1,1,2.5,33,73,6
10,0.2,0.8,1,1,2.5,33,74,3
10,0.2,0.8,1,1,2.5,33,75,5
10,0.2,0.8,1,1,2.5,33,76,5
10,0.2,0.8,1,1,2.5,33,77,5
10,0.2,0.8,1,1,2.5,33,78,5
10,0.2,0.8,1,1,2.5,33,79,6
10,0.2,0.8,1,1,2.5,33,80,5
10,0.2,0.8,1,1,2.5,33,81,4
10,0.2,0.8,1,1,2.5,33,82,5
10,0.2,0.8,1,1,2.5,33,83,5
10,0.2,0.8,1,1,2.5,33,84,4
10,0.2,0.8,1,1,2.5,33,85,5
10,0.2,0.8,1,1,2.5,33,86,5
10,0.2,0.8,1,1,2.5,33,87,5
10,0.2,0.8,1,1,2.5,33,88,4
