sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
10,0.2,0.8,1,1,2.5,62,0,49
10,0.2,0.8,1,1,2.5,62,1,49
10,0.2,0.8,1,1,2.5,62,2,49
10,0.2,0.8,1,1,2.5,62,3,49
10,0.2,0.8,1,1,2.5,62,4,49
10,0.2,0.8,1,1,2.5,62,5,49
10,0.2,0.8,1,1,2.5,62,6,49
10,0.2,0.8,1,1,2.5,62,7,49
10,0.2,0.8,1,1,2.5,62,8,49
10,0.2,0.8,1,1,2.5,62,9,49
10,0.2,0.8,1,1,2.5,62,10,49
10,0.2,0.8,1,1,2.5,62,11,49
10,0.2,0.8,1,1,2.5,62,12,49
10,0.2,0.8,1,1,2.5,62,13,49
10,0.2,0.8,1,1,2.5,62,14,49
10,0.2,0.8,1,1,2.5,62,15,49
10,0.2,0.8,1,1,2.5,62,16,49
10,0.2,0.8,1,1,2.5,62,17,49
10,0.2,0.8,1,1,2.5,62,18,49
10,0.2,0.8,1,1,2.5,62,19,49
10,0.2,0.8,1,1,2.5,62,20,49
10,0.2,0.8,1,1,2.5,62,21,49
10,0.2,0.8,1,1,2.5,62,22,49
10,0.2,0.8,1,1,2.5,62,23,49
10,0.2,0.8,1,1,2.5,62,24,49
10,0.2,0.8,1,1,2.5,62,25,49
10,0.2,0.8,1,1,2.5,62,26,49
10,0.2,0.8,1,1,2.5,62,27,49
10,0.2,0.8,1,1,2.5,62,28,49
10,0.2,0.8,1,1,2.5,62,29,49
10,0.2,0.8,1,1,2.5,62,30,49
10,0.2,0.8,1,1,2.5,62,31,49
10,0.2,0.8,1,1,2.5,62,32,49
10,0.2,0.8,1,1,2.5,62,33,49
10,0.2,0.8,1,1,2.5,62,34,49
10,0.2,0.8,1,1,2.5,62,35,49
10,0.2,0.8,1,1,2.5,62,36,49
10,0.2,0.8,1,1,2.5,62,37,49
10,0.2,0.8,1,1,2.5,62,38,49
10,0.2,0.8,1,1,2.5,62,39,49
10,0.2,0.8,1,1,2.5,62,40,49
10,0.2,0.8,1,1,2.5,62,41,49
10,0.2,0.8,1,1,2.5,62,42,49
10,0.2,0.8,1,1,2.5,62,43,49
10,0.2,0.8,1,1,2.5,62,44,49
10,0.2,0.8,1,1,2.5,62,45,49
10,0.2,0.8,1,1,2.5,62,46,49
10,0.2,0.8,1,1,2.5,62,47,49
10,0.2,0.8,1,1,2.5,62,48,49
10,0.2,0.8,1,1,2.5,62,49,49
10,0.2,0.8,1,1,2.5,62,50,49
10,0.2,0.8,1,1,2.5,62,51,49
10,0.2,0.8,1,1,2.5,62,52,49
10,0.2,0.8,1,1,2.5,62,53,49
10,0.2,0.8,1,1,2.5,62,54,49
10,0.2,0.8,1,1,2.5,62,55,49
10,0.2,0.8,1,1,2.5,62,56,49
10,0.2,0.8,1,1,2.5,62,57,49
10,0.2,0.8,1,1,2.5,62,58,49
10,0.2,0.8,1,1,2.5,62,59,49
10,0.2,0.8,1,1,2.5,62,60,49
10,0.2,0.8,1,1,2.5,62,61,49
10,0.2,0.8,1,1,2.5,62,62,49
10,0.2,0.8,1,1,2.5,62,63,49
10,0.2,0.8,1,1,2.5,62,64,49
10,0.2,0.8,1,1,2.5,62,65,49
10,0.2,0.8,1,1,2.5,62,66,49
10,0.2,0.8,1,1,2.5,62,67,49
10,0.2,0.8,1,1,2.5,62,68,49
10,0.2,0.8,1,1,2.5,62,69,49
10,0.2,0.8,1,1,2.5,62,70,49
10,0.2,0.8,1,1,2.5,62,71,49
10,0.2,0.8,1,1,2.5,62,72,49
10,0.2,0.8,1,1,2.5,62,73,49
10,0.2,0.8,1,1,2.5,62,74,49
10,0.2,0.8,1,1,2.5,62,75,49
10,0.2,0.8,1,1,2.5,62,76,49
10,0.2,0.8,1,1,2.5,62,77,49
10,0.2,0.8,1,1,2.5,62,78,49
10,0.2,0.8,1,1,2.5,62,79,49
10,0.2,0.8,1,1,2.5,62,80,49
10,0.2,0.8,1,1,2.5,62,81,49
10,0.2,0.8,1,1,2.5,62,82,49
10,0.2,0.8,1,1,2.5,62,83,49
10,0.2,0.8,1,1,2.5,62,84,49
10,0.2,0.8,1,1,2.5,62,85,49
10,0.2,0.8,1,1,2.5,62,86,49
10,0.2,0.8,1,1,2.5,62,87,49
10,0.2,0.8,1,1,2.5,62,88,49
10,0.2,0.8,1,1,2.5,62,89,49
10,0.2,0.8,1,1,2.5,62,90,49
10,0.2,0.8,1,1,2.5,62,91,49
10,0.2,0.8,1,1,2.5,62,92,49
10,0.2,0.8,1,1,2.5,62,93,49
10,0.2,0.8,1,1,2.5,62,94,49
10,0.2,0.8,1,1,2.5,62,95,49
10,0.2,0.8,1,1,2.5,62,96,49
10,0.2,0.8,1,1,2.5,62,97,49
10,0.2,0.8,1,1,2.5,62,98,49
10,0.2,0.8,1,1,2.5,62,99,49
10,0.2,0.8,1,1,2.5,62,100,49
10,0.2,0.8,1,1,2.5,62,101,49
10,0.2,0.8,1,1,2.5,62,102,49
10,0.2,0.8,1,1,2.5,62,103,49
10,0.2,0.8,1,1,2.5,62,104,49
10,0.2,0.8,1,1,2.5,62,105,49
10,0.2,0.8,1,1,2.5,62,106,49
10,0.2,0.8,1,1,2.5,62,107,49
10,0.2,0.8,1,1,2.5,62,108,49
10,0.2,0.8,1,1,2.5,62,109,49
10,0.2,0.8,1,1,2.5,62,110,49
10,0.2,0.8,1,1,2.5,62,111,49
10,0.2,0.8,1,1,2.5,62,112,49
10,0.2,0.8,1,1,2.5,62,113,49
10,0.2,0.8,1,1,2.5,62,114,49
10,0.2,0.8,1,1,2.5,62,115,49
10,0.2,0.8,1,1,2.5,62,116,49
10,0.2,0.8,1,1,2.5,62,117,49
10,0.2,0.8,1,1,2.5,62,118,49
10,0.2,0.8,1,1,2.5,62,119,49
10,0.2,0.8,1,1,2.5,62,120,49
10,0.2,0.8,1,1,2.5,62,121,49
10,0.2,0.8,1,1,2.5,62,122,49
10,0.2,0.8,1,1,2.5,62,123,49
10,0.2,0.8,1,1,2.5,62,124,49
10,0.2,0.8,1,1,2.5,62,125,49
10,0.2,0.8,1,1,2.5,62,126,49
10,0.2,0.8,1,1,2.5,62,127,49
10,0.2,0.8,1,1,2.5,62,128,49
10,0.2,0.8,1,1,2.5,62,129,49
10,0.2,0.8,1,1,2.5,62,130,49
10,0.2,0.8,1,1,2.5,62,131,49
10,0.2,0.8,1,1,2.5,62,132,49
10,0.2,0.8,1,1,2.5,62,133,49
10,0.2,0.8,1,1,2.5,62,134,49
10,0.2,0.8,1,1,2.5,62,135,49
10,0.2,0.8,1,1,2.5,62,136,49
10,0.2,0.8,1,1,2.5,62,137,49
10,0.2,0.8,1,1,2.5,62,138,49
10,0.2,0.8,1,1,2.5,62,139,49
10,0.2,0.8,1,1,2.5,62,140,49
10,0.2,0.8,1,1,2.5,62,141,49
10,0.2,0.8,1,1,2.5,62,142,49
10,0.2,0.8,1,1,2.5,62,143,49
10,0.2,0.8,1,1,2.5,62,144,49
10,0.2,0.8,1,1,2.5,62,145,49
10,0.2,0.8,1,1,2.5,62,146,49
10,0.2,0.8,1,1,2.5,62,147,49
10,0.2,0.8,1,1,2.5,62,148,49
10,0.2,0.8,1,1,2.5,62,149,49
10,0.2,0.8,1,1,2.5,62,150,49
10,0.2,0.8,1,1,2.5,62,151,49
10,0.2,0.8,1,1,2.5,62,152,49
10,0.2,0.8,1,1,2.5,62,153,49
10,0.2,0.8,1,1,2.5,62,154,49
10,0.2,0.8,1,1,2.5,62,155,49
10,0.2,0.8,1,1,2.5,62,156,49
10,0.2,0.8,1,1,2.5,62,157,49
10,0.2,0.8,1,1,2.5,62,158,49
10,0.2,0.8,1,1,2.5,62,159,49
10,0.2,0.8,1,1,2.5,62,160,49
10,0.2,0.8,1,1,2.5,62,161,49
10,0.2,0.8,1,1,2.5,62,162,49
10,0.2,0.8,1,1,2.5,62,163,49
10,0.2,0.8,1,1,2.5,62,164,49
10,0.2,0.8,1,1,2.5,62,165,49
10,0.2,0.8,1,1,2.5,62,166,49
10,0.2,0.8,1,1,2.5,62,167,49
10,0.2,0.8,1,1,2.5,62,168,49
10,0.2,0.8,1,1,2.5,62,169,49
10,0.2,0.8,1,1,2.5,62,170,49
10,0.2,0.8,1,1,2.5,62,171,49
10,0.2,0.8,1,1,2.5,62,172,49
10,0.2,0.8,1,1,2.5,62,173,49
10,0.2,0.8,1,1,2.5,62,174,49
10,0.2,0.8,1,1,2.5,62,175,49
10,0.2,0.8,1,1,2.5,62,176,49
10,0.2,0.8,1,1,2.5,62,177,49
10,0.2,0.8,1,1,2.5,62,178,49
10,0.2,0.8,1,1,2.5,62,179,49
10,0.2,0.8,1,1,2.5,62,180,49
10,0.2,0.8,1,1,2.5,62,181,49
10,0.2,0.8,1,1,2.5,62,182,49
10,0.2,0.8,1,1,2.5,62,183,49
10,0.2,0.8,1,1,2.5,62,184,49
10,0.2,0.8,1,1,2.5,62,185,49
10,0.2,0.8,1,1,2.5,62,186,49
10,0.2,0.8,1,1,2.5,62,187,49
10,0.2,0.8,1,1,2.5,62,188,49
10,0.2,0.8,1,1,2.5,62,189,49
10,0.2,0.8,1,1,2.5,62,190,49
10,0.2,0.8,1,1,2.5,62,191,49
10,0.2,0.8,1,1,2.5,62,192,49
10,0.2,0.8,1,1,2.5,62,193,49
10,0.2,0.8,1,1,2.5,62,194,49
10,0.2,0.8,1,1,2.5,62,195,49
10,0.2,0.8,1,1,2.5,62,196,49
10,0.2,0.8,1,1,2.5,62,197,49
10,0.2,0.8,1,1,2.5,62,198,49
10,0.2,0.8,1,1,2.5,62,199,49
10,0.2,0.8,1,1,2.5,62,200,49
10,0.2,0.8,1,1,2.5,62,201,49
10,0.2,0.8,1,1,2.5,62,202,49
10,0.2,0.8,1,1,2.5,62,203,49
10,0.2,0.8,1,1,2.5,62,204,49
10,0.2,0.8,1,1,2.5,62,205,49
10,0.2,0.8,1,1,2.5,62,206,49
10,0.2,0.8,1,1,2.5,62,207,49
10,0.2,0.8,1,1,2.5,62,208,49
10,0.2,0.8,1,1,2.5,62,209,49
10,0.2,0.8,1,1,2.5,62,210,49
10,0.2,0.8,1,1,2.5,62,211,49
10,0.2,0.8,1,1,2.5,62,212,49
10,0.2,0.8,1,1,2.5,62,213,49
10,0.2,0.8,1,1,2.5,62,214,49
10,0.2,0.8,1,1,2.5,62,215,49
10,0.2,0.8,1,1,2.5,62,216,49
10,0.2,0.8,1,1,2.5,62,217,49
10,0.2,0.8,1,1,2.5,62,218,49
10,0.2,0.8,1,1,2.5,62,219,49
10,0.2,0.8,1,1,2.5,62,220,49
10,0.2,0.8,1,1,2.5,62,221,49
10,0.2,0.8,1,1,2.5,62,222,49
10,0.2,0.8,1,1,2.5,62,223,49
10,0.2,0.8,1,1,2.5,62,224,49
10,0.2,0.8,1,1,2.5,62,225,49
10,0.2,0.8,1,1,2.5,62,226,49
10,0.2,0.8,1,1,2.5,62,227,49
10,0.2,0.8,1,1,2.5,62,228,49
10,0.2,0.8,1,1,2.5,62,229,49
10,0.2,0.8,1,1,2.5,62,230,49
10,0.2,0.8,1,1,2.5,62,231,49
10,0.2,0.8,1,1,2.5,62,232,49
10,0.2,0.8,1,1,2.5,62,233,49
10,0.2,0.8,1,1,2.5,62,234,49
10,0.2,0.8,1,1,2.5,62,235,49
10,0.2,0.8,1,1,2.5,62,236,49
10,0.2,0.8,1,1,2.5,62,237,49
10,0.2,0.8,1,1,2.5,62,238,49
10,0.2,0.8,1,1,2.5,62,239,49
10,0.2,0.8,1,1,2.5,62,240,49
10,0.2,0.8,1,1,2.5,62,241,49
10,0.2,0.8,1,1,2.5,62,242,49
10,0.2,0.8,1,1,2.5,62,243,49
10,0.2,0.8,1,1,2.5,62,244,49
10,0.2,0.8,1,1,2.5,62,245,49
10,0.2,0.8,1,1,2.5,62,246,49
10,0.2,0.8,1,1,2.5,62,247,49
10,0.2,0.8,1,1,2.5,62,248,49
10,0.2,0.8,1,1,2.5,62,249,49
10,0.2,0.8,1,1,2.5,62,250,49
