sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
40,0.2,0.8,1,1,1.5,0,0,19,False
40,0.2,0.8,1,1,1.5,0,1,18,False
40,0.2,0.8,1,1,1.5,0,2,22,False
40,0.2,0.8,1,1,1.5,0,3,28,False
40,0.2,0.8,1,1,1.5,0,4,20,False
40,0.2,0.8,1,1,1.5,0,5,22,False
40,0.2,0.8,1,1,1.5,0,6,23,False
40,0.2,0.8,1,1,1.5,0,7,19,False
40,0.2,0.8,1,1,1.5,0,8,24,False
40,0.2,0.8,1,1,1.5,0,9,31,False
40,0.2,0.8,1,1,1.5,0,10,23,False
40,0.2,0.8,1,1,1.5,0,11,26,False
40,0.2,0.8,1,1,1.5,0,12,27,False
40,0.2,0.8,1,1,1.5,0,13,20,False
40,0.2,0.8,1,1,1.5,0,14,23,False
40,0.2,0.8,1,1,1.5,0,15,29,False
40,0.2,0.8,1,1,1.5,0,16,25,False
40,0.2,0.8,1,1,1.5,0,17,21,False
40,0.2,0.8,1,1,1.5,0,18,22,False
40,0.2,0.8,1,1,1.5,0,19,24,False
40,0.2,0.8,1,1,1.5,0,20,22,False
40,0.2,0.8,1,1,1.5,0,21,24,False
40,0.2,0.8,1,1,1.5,0,22,21,False
40,0.2,0.8,1,1,1.5,0,23,22,False
40,0.2,0.8,1,1,1.5,0,24,27,False
40,0.2,0.8,1,1,1.5,0,25,22,False
40,0.2,0.8,1,1,1.5,0,26,19,False
40,0.2,0.8,1,1,1.5,0,27,19,False
40,0.2,0.8,1,1,1.5,0,28,20,False
40,0.2,0.8,1,1,1.5,0,29,24,False
40,0.2,0.8,1,1,1.5,0,30,24,False
40,0.2,0.8,1,1,1.5,0,31,22,False
40,0.2,0.8,1,1,1.5,0,32,24,False
40,0.2,0.8,1,1,1.5,0,33,24,False
40,0.2,0.8,1,1,1.5,0,34,21,False
40,0.2,0.8,1,1,1.5,0,35,27,False
40,0.2,0.8,1,1,1.5,0,36,22,False
