sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
20,0.2,0.8,1,1,1.5,50,0,3
20,0.2,0.8,1,1,1.5,50,1,2
20,0.2,0.8,1,1,1.5,50,2,2
20,0.2,0.8,1,1,1.5,50,3,3
20,0.2,0.8,1,1,1.5,50,4,2
20,0.2,0.8,1,1,1.5,50,5,2
20,0.2,0.8,1,1,1.5,50,6,3
20,0.2,0.8,1,1,1.5,50,7,2
20,0.2,0.8,1,1,1.5,50,8,3
20,0.2,0.8,1,1,1.5,50,9,2
20,0.2,0.8,1,1,1.5,50,10,2
20,0.2,0.8,1,1,1.5,50,11,3
20,0.2,0.8,1,1,1.5,50,12,2
20,0.2,0.8,1,1,1.5,50,13,3
20,0.2,0.8,1,1,1.5,50,14,3
20,0.2,0.8,1,1,1.5,50,15,2
20,0.2,0.8,1,1,1.5,50,16,3
20,0.2,0.8,1,1,1.5,50,17,2
20,0.2,0.8,1,1,1.5,50,18,3
20,0.2,0.8,1,1,1.5,50,19,2
20,0.2,0.8,1,1,1.5,50,20,3
20,0.2,0.8,1,1,1.5,50,21,2
20,0.2,0.8,1,1,1.5,50,22,2
20,0.2,0.8,1,1,1.5,50,23,2
20,0.2,0.8,1,1,1.5,50,24,2
20,0.2,0.8,1,1,1.5,50,25,2
20,0.2,0.8,1,1,1.5,50,26,2
20,0.2,0.8,1,1,1.5,50,27,3
20,0.2,0.8,1,1,1.5,50,28,2
20,0.2,0.8,1,1,1.5,50,29,2
20,0.2,0.8,1,1,1.5,50,30,2
20,0.2,0.8,1,1,1.5,50,31,3
20,0.2,0.8,1,1,1.5,50,32,3
20,0.2,0.8,1,1,1.5,50,33,3
20,0.2,0.8,1,1,1.5,50,34,2
20,0.2,0.8,1,1,1.5,50,35,3
20,0.2,0.8,1,1,1.5,50,36,3
20,0.2,0.8,1,1,1.5,50,37,2
20,0.2,0.8,1,1,1.5,50,38,3
20,0.2,0.8,1,1,1.5,50,39,2
20,0.2,0.8,1,1,1.5,50,40,2
20,0.2,0.8,1,1,1.5,50,41,2
20,0.2,0.8,1,1,1.5,50,42,2
20,0.2,0.8,1,1,1.5,50,43,2
20,0.2,0.8,1,1,1.5,50,44,3
20,0.2,0.8,1,1,1.5,50,45,3
20,0.2,0.8,1,1,1.5,50,46,2
20,0.2,0.8,1,1,1.5,50,47,2
20,0.2,0.8,1,1,1.5,50,48,3
20,0.2,0.8,1,1,1.5,50,49,2
20,0.2,0.8,1,1,1.5,50,50,3
20,0.2,0.8,1,1,1.5,50,51,3
20,0.2,0.8,1,1,1.5,50,52,3
20,0.2,0.8,1,1,1.5,50,53,2
20,0.2,0.8,1,1,1.5,50,54,2
20,0.2,0.8,1,1,1.5,50,55,3
20,0.2,0.8,1,1,1.5,50,56,2
20,0.2,0.8,1,1,1.5,50,57,2
20,0.2,0.8,1,1,1.5,50,58,2
20,0.2,0.8,1,1,1.5,50,59,3
20,0.2,0.8,1,1,1.5,50,60,3
20,0.2,0.8,1,1,1.5,50,61,2
20,0.2,0.8,1,1,1.5,50,62,3
20,0.2,0.8,1,1,1.5,50,63,3
20,0.2,0.8,1,1,1.5,50,64,3
20,0.2,0.8,1,1,1.5,50,65,2
20,0.2,0.8,1,1,1.5,50,66,3
20,0.2,0.8,1,1,1.5,50,67,2
20,0.2,0.8,1,1,1.5,50,68,2
20,0.2,0.8,1,1,1.5,50,69,3
20,0.2,0.8,1,1,1.5,50,70,3
20,0.2,0.8,1,1,1.5,50,71,3
20,0.2,0.8,1,1,1.5,50,72,2
20,0.2,0.8,1,1,1.5,50,73,2
20,0.2,0.8,1,1,1.5,50,74,2
20,0.2,0.8,1,1,1.5,50,75,2
20,0.2,0.8,1,1,1.5,50,76,2
20,0.2,0.8,1,1,1.5,50,77,3
20,0.2,0.8,1,1,1.5,50,78,3
20,0.2,0.8,1,1,1.5,50,79,3
20,0.2,0.8,1,1,1.5,50,80,3
20,0.2,0.8,1,1,1.5,50,81,2
20,0.2,0.8,1,1,1.5,50,82,3
20,0.2,0.8,1,1,1.5,50,83,2
20,0.2,0.8,1,1,1.5,50,84,2
20,0.2,0.8,1,1,1.5,50,85,3
20,0.2,0.8,1,1,1.5,50,86,2
20,0.2,0.8,1,1,1.5,50,87,3
20,0.2,0.8,1,1,1.5,50,88,2
20,0.2,0.8,1,1,1.5,50,89,2
20,0.2,0.8,1,1,1.5,50,90,2
20,0.2,0.8,1,1,1.5,50,91,3
20,0.2,0.8,1,1,1.5,50,92,2
20,0.2,0.8,1,1,1.5,50,93,2
20,0.2,0.8,1,1,1.5,50,94,2
20,0.2,0.8,1,1,1.5,50,95,2
20,0.2,0.8,1,1,1.5,50,96,3
20,0.2,0.8,1,1,1.5,50,97,4
20,0.2,0.8,1,1,1.5,50,98,3
