sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
10,0.2,0.8,1,1,3.5,44,0,49
10,0.2,0.8,1,1,3.5,44,1,49
10,0.2,0.8,1,1,3.5,44,2,49
10,0.2,0.8,1,1,3.5,44,3,49
10,0.2,0.8,1,1,3.5,44,4,49
10,0.2,0.8,1,1,3.5,44,5,49
10,0.2,0.8,1,1,3.5,44,6,49
10,0.2,0.8,1,1,3.5,44,7,49
10,0.2,0.8,1,1,3.5,44,8,49
10,0.2,0.8,1,1,3.5,44,9,49
10,0.2,0.8,1,1,3.5,44,10,49
10,0.2,0.8,1,1,3.5,44,11,49
10,0.2,0.8,1,1,3.5,44,12,49
10,0.2,0.8,1,1,3.5,44,13,49
10,0.2,0.8,1,1,3.5,44,14,49
10,0.2,0.8,1,1,3.5,44,15,49
10,0.2,0.8,1,1,3.5,44,16,49
10,0.2,0.8,1,1,3.5,44,17,49
10,0.2,0.8,1,1,3.5,44,18,49
10,0.2,0.8,1,1,3.5,44,19,49
10,0.2,0.8,1,1,3.5,44,20,49
10,0.2,0.8,1,1,3.5,44,21,49
10,0.2,0.8,1,1,3.5,44,22,49
10,0.2,0.8,1,1,3.5,44,23,49
10,0.2,0.8,1,1,3.5,44,24,49
10,0.2,0.8,1,1,3.5,44,25,49
10,0.2,0.8,1,1,3.5,44,26,49
10,0.2,0.8,1,1,3.5,44,27,49
10,0.2,0.8,1,1,3.5,44,28,49
10,0.2,0.8,1,1,3.5,44,29,49
10,0.2,0.8,1,1,3.5,44,30,49
10,0.2,0.8,1,1,3.5,44,31,49
10,0.2,0.8,1,1,3.5,44,32,49
10,0.2,0.8,1,1,3.5,44,33,49
10,0.2,0.8,1,1,3.5,44,34,49
10,0.2,0.8,1,1,3.5,44,35,49
10,0.2,0.8,1,1,3.5,44,36,49
10,0.2,0.8,1,1,3.5,44,37,49
10,0.2,0.8,1,1,3.5,44,38,49
10,0.2,0.8,1,1,3.5,44,39,49
10,0.2,0.8,1,1,3.5,44,40,49
10,0.2,0.8,1,1,3.5,44,41,49
10,0.2,0.8,1,1,3.5,44,42,49
10,0.2,0.8,1,1,3.5,44,43,49
10,0.2,0.8,1,1,3.5,44,44,49
10,0.2,0.8,1,1,3.5,44,45,49
10,0.2,0.8,1,1,3.5,44,46,49
10,0.2,0.8,1,1,3.5,44,47,49
10,0.2,0.8,1,1,3.5,44,48,49
10,0.2,0.8,1,1,3.5,44,49,49
10,0.2,0.8,1,1,3.5,44,50,49
10,0.2,0.8,1,1,3.5,44,51,49
10,0.2,0.8,1,1,3.5,44,52,49
10,0.2,0.8,1,1,3.5,44,53,49
10,0.2,0.8,1,1,3.5,44,54,49
10,0.2,0.8,1,1,3.5,44,55,49
10,0.2,0.8,1,1,3.5,44,56,49
10,0.2,0.8,1,1,3.5,44,57,49
10,0.2,0.8,1,1,3.5,44,58,49
10,0.2,0.8,1,1,3.5,44,59,49
10,0.2,0.8,1,1,3.5,44,60,49
10,0.2,0.8,1,1,3.5,44,61,49
10,0.2,0.8,1,1,3.5,44,62,49
10,0.2,0.8,1,1,3.5,44,63,49
10,0.2,0.8,1,1,3.5,44,64,49
10,0.2,0.8,1,1,3.5,44,65,49
10,0.2,0.8,1,1,3.5,44,66,49
10,0.2,0.8,1,1,3.5,44,67,49
10,0.2,0.8,1,1,3.5,44,68,49
10,0.2,0.8,1,1,3.5,44,69,49
10,0.2,0.8,1,1,3.5,44,70,49
10,0.2,0.8,1,1,3.5,44,71,49
10,0.2,0.8,1,1,3.5,44,72,49
10,0.2,0.8,1,1,3.5,44,73,49
10,0.2,0.8,1,1,3.5,44,74,49
10,0.2,0.8,1,1,3.5,44,75,49
10,0.2,0.8,1,1,3.5,44,76,49
10,0.2,0.8,1,1,3.5,44,77,49
10,0.2,0.8,1,1,3.5,44,78,49
10,0.2,0.8,1,1,3.5,44,79,49
10,0.2,0.8,1,1,3.5,44,80,49
10,0.2,0.8,1,1,3.5,44,81,49
10,0.2,0.8,1,1,3.5,44,82,49
10,0.2,0.8,1,1,3.5,44,83,49
10,0.2,0.8,1,1,3.5,44,84,49
10,0.2,0.8,1,1,3.5,44,85,49
10,0.2,0.8,1,1,3.5,44,86,49
10,0.2,0.8,1,1,3.5,44,87,49
10,0.2,0.8,1,1,3.5,44,88,49
10,0.2,0.8,1,1,3.5,44,89,49
10,0.2,0.8,1,1,3.5,44,90,49
10,0.2,0.8,1,1,3.5,44,91,49
10,0.2,0.8,1,1,3.5,44,92,49
10,0.2,0.8,1,1,3.5,44,93,49
10,0.2,0.8,1,1,3.5,44,94,49
10,0.2,0.8,1,1,3.5,44,95,49
10,0.2,0.8,1,1,3.5,44,96,49
10,0.2,0.8,1,1,3.5,44,97,49
10,0.2,0.8,1,1,3.5,44,98,49
10,0.2,0.8,1,1,3.5,44,99,49
10,0.2,0.8,1,1,3.5,44,100,49
10,0.2,0.8,1,1,3.5,44,101,49
10,0.2,0.8,1,1,3.5,44,102,49
10,0.2,0.8,1,1,3.5,44,103,49
10,0.2,0.8,1,1,3.5,44,104,49
10,0.2,0.8,1,1,3.5,44,105,49
10,0.2,0.8,1,1,3.5,44,106,49
10,0.2,0.8,1,1,3.5,44,107,49
10,0.2,0.8,1,1,3.5,44,108,49
10,0.2,0.8,1,1,3.5,44,109,49
10,0.2,0.8,1,1,3.5,44,110,49
10,0.2,0.8,1,1,3.5,44,111,49
10,0.2,0.8,1,1,3.5,44,112,49
10,0.2,0.8,1,1,3.5,44,113,49
10,0.2,0.8,1,1,3.5,44,114,49
10,0.2,0.8,1,1,3.5,44,115,49
10,0.2,0.8,1,1,3.5,44,116,49
10,0.2,0.8,1,1,3.5,44,117,49
10,0.2,0.8,1,1,3.5,44,118,49
10,0.2,0.8,1,1,3.5,44,119,49
10,0.2,0.8,1,1,3.5,44,120,49
10,0.2,0.8,1,1,3.5,44,121,49
