sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
30,0.2,0.8,1,1,2.5,0,0,2,True
30,0.2,0.8,1,1,2.5,0,1,1,True
30,0.2,0.8,1,1,2.5,0,2,3,True
30,0.2,0.8,1,1,2.5,0,3,3,True
30,0.2,0.8,1,1,2.5,0,4,3,True
30,0.2,0.8,1,1,2.5,0,5,1,True
30,0.2,0.8,1,1,2.5,0,6,1,True
30,0.2,0.8,1,1,2.5,0,7,1,True
30,0.2,0.8,1,1,2.5,0,8,3,True
30,0.2,0.8,1,1,2.5,0,9,1,True
30,0.2,0.8,1,1,2.5,0,10,3,True
30,0.2,0.8,1,1,2.5,0,11,2,True
30,0.2,0.8,1,1,2.5,0,12,2,True
30,0.2,0.8,1,1,2.5,0,13,1,True
30,0.2,0.8,1,1,2.5,0,14,1,True
30,0.2,0.8,1,1,2.5,0,15,4,True
30,0.2,0.8,1,1,2.5,0,16,1,True
30,0.2,0.8,1,1,2.5,0,17,1,True
30,0.2,0.8,1,1,2.5,0,18,1,True
30,0.2,0.8,1,1,2.5,0,19,2,True
30,0.2,0.8,1,1,2.5,0,20,1,True
30,0.2,0.8,1,1,2.5,0,21,2,True
30,0.2,0.8,1,1,2.5,0,22,2,True
30,0.2,0.8,1,1,2.5,0,23,1,True
30,0.2,0.8,1,1,2.5,0,24,1,True
30,0.2,0.8,1,1,2.5,0,25,2,True
30,0.2,0.8,1,1,2.5,0,26,1,True
30,0.2,0.8,1,1,2.5,0,27,2,True
30,0.2,0.8,1,1,2.5,0,28,3,True
30,0.2,0.8,1,1,2.5,0,29,2,True
30,0.2,0.8,1,1,2.5,0,30,1,True
30,0.2,0.8,1,1,2.5,0,31,3,True
30,0.2,0.8,1,1,2.5,0,32,1,True
30,0.2,0.8,1,1,2.5,0,33,1,True
30,0.2,0.8,1,1,2.5,0,34,3,True
30,0.2,0.8,1,1,2.5,0,35,1,True
30,0.2,0.8,1,1,2.5,0,36,2,True
30,0.2,0.8,1,1,2.5,0,37,2,True
30,0.2,0.8,1,1,2.5,0,38,2,True
30,0.2,0.8,1,1,2.5,0,39,1,True
30,0.2,0.8,1,1,2.5,0,40,1,True
30,0.2,0.8,1,1,2.5,0,41,3,True
30,0.2,0.8,1,1,2.5,0,42,3,True
30,0.2,0.8,1,1,2.5,0,43,2,True
30,0.2,0.8,1,1,2.5,0,44,1,True
30,0.2,0.8,1,1,2.5,0,45,2,True
30,0.2,0.8,1,1,2.5,0,46,3,True
30,0.2,0.8,1,1,2.5,0,47,2,True
30,0.2,0.8,1,1,2.5,0,48,2,True
30,0.2,0.8,1,1,2.5,0,49,2,True
30,0.2,0.8,1,1,2.5,0,50,4,True
30,0.2,0.8,1,1,2.5,0,51,2,True
30,0.2,0.8,1,1,2.5,0,52,3,True
30,0.2,0.8,1,1,2.5,0,53,1,True
30,0.2,0.8,1,1,2.5,0,54,2,True
30,0.2,0.8,1,1,2.5,0,55,1,True
30,0.2,0.8,1,1,2.5,0,56,1,True
30,0.2,0.8,1,1,2.5,0,57,1,True
30,0.2,0.8,1,1,2.5,0,58,1,True
30,0.2,0.8,1,1,2.5,0,59,2,True
30,0.2,0.8,1,1,2.5,0,60,3,True
30,0.2,0.8,1,1,2.5,0,61,1,True
30,0.2,0.8,1,1,2.5,0,62,1,True
30,0.2,0.8,1,1,2.5,0,63,1,True
30,0.2,0.8,1,1,2.5,0,64,1,True
30,0.2,0.8,1,1,2.5,0,65,3,True
