sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
30,0.2,0.8,1,1,1.5,0,0,20,False
30,0.2,0.8,1,1,1.5,0,1,25,False
30,0.2,0.8,1,1,1.5,0,2,19,False
30,0.2,0.8,1,1,1.5,0,3,21,False
30,0.2,0.8,1,1,1.5,0,4,17,False
30,0.2,0.8,1,1,1.5,0,5,20,False
30,0.2,0.8,1,1,1.5,0,6,21,False
30,0.2,0.8,1,1,1.5,0,7,22,False
30,0.2,0.8,1,1,1.5,0,8,23,False
30,0.2,0.8,1,1,1.5,0,9,26,False
30,0.2,0.8,1,1,1.5,0,10,21,False
30,0.2,0.8,1,1,1.5,0,11,25,False
30,0.2,0.8,1,1,1.5,0,12,24,False
30,0.2,0.8,1,1,1.5,0,13,21,False
30,0.2,0.8,1,1,1.5,0,14,24,False
30,0.2,0.8,1,1,1.5,0,15,21,False
30,0.2,0.8,1,1,1.5,0,16,19,False
30,0.2,0.8,1,1,1.5,0,17,22,False
30,0.2,0.8,1,1,1.5,0,18,25,False
30,0.2,0.8,1,1,1.5,0,19,19,False
30,0.2,0.8,1,1,1.5,0,20,22,False
30,0.2,0.8,1,1,1.5,0,21,20,False
30,0.2,0.8,1,1,1.5,0,22,15,False
30,0.2,0.8,1,1,1.5,0,23,18,False
30,0.2,0.8,1,1,1.5,0,24,26,False
30,0.2,0.8,1,1,1.5,0,25,19,False
30,0.2,0.8,1,1,1.5,0,26,17,False
30,0.2,0.8,1,1,1.5,0,27,23,False
30,0.2,0.8,1,1,1.5,0,28,15,False
30,0.2,0.8,1,1,1.5,0,29,17,False
30,0.2,0.8,1,1,1.5,0,30,20,False
30,0.2,0.8,1,1,1.5,0,31,19,False
30,0.2,0.8,1,1,1.5,0,32,24,False
30,0.2,0.8,1,1,1.5,0,33,25,False
30,0.2,0.8,1,1,1.5,0,34,17,False
30,0.2,0.8,1,1,1.5,0,35,29,False
30,0.2,0.8,1,1,1.5,0,36,23,False
30,0.2,0.8,1,1,1.5,0,37,18,False
30,0.2,0.8,1,1,1.5,0,38,28,False
30,0.2,0.8,1,1,1.5,0,39,26,False
30,0.2,0.8,1,1,1.5,0,40,23,False
30,0.2,0.8,1,1,1.5,0,41,20,False
30,0.2,0.8,1,1,1.5,0,42,15,False
30,0.2,0.8,1,1,1.5,0,43,19,False
30,0.2,0.8,1,1,1.5,0,44,24,False
30,0.2,0.8,1,1,1.5,0,45,18,False
30,0.2,0.8,1,1,1.5,0,46,16,False
30,0.2,0.8,1,1,1.5,0,47,21,False
30,0.2,0.8,1,1,1.5,0,48,23,False
