sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
200,0.2,0.8,1,1,2,23,100,5
200,0.2,0.8,1,1,2,23,101,6
200,0.2,0.8,1,1,2,23,102,6
200,0.2,0.8,1,1,2,23,103,5
200,0.2,0.8,1,1,2,23,104,5
200,0.2,0.8,1,1,2,23,105,5
200,0.2,0.8,1,1,2,23,106,5
200,0.2,0.8,1,1,2,23,107,5
200,0.2,0.8,1,1,2,23,108,5
200,0.2,0.8,1,1,2,23,109,5
200,0.2,0.8,1,1,2,23,110,6
200,0.2,0.8,1,1,2,23,111,6
200,0.2,0.8,1,1,2,23,112,6
200,0.2,0.8,1,1,2,23,113,5
200,0.2,0.8,1,1,2,23,114,5
200,0.2,0.8,1,1,2,23,115,5
200,0.2,0.8,1,1,2,23,116,5
200,0.2,0.8,1,1,2,23,117,5
200,0.2,0.8,1,1,2,23,118,5
200,0.2,0.8,1,1,2,23,119,5
200,0.2,0.8,1,1,2,23,120,5
200,0.2,0.8,1,1,2,23,121,5
200,0.2,0.8,1,1,2,23,122,6
200,0.2,0.8,1,1,2,23,123,5
200,0.2,0.8,1,1,2,23,124,5
200,0.2,0.8,1,1,2,23,125,5
200,0.2,0.8,1,1,2,23,126,5
200,0.2,0.8,1,1,2,23,127,6
200,0.2,0.8,1,1,2,23,128,5
200,0.2,0.8,1,1,2,23,129,5
200,0.2,0.8,1,1,2,23,130,5
200,0.2,0.8,1,1,2,23,131,5
200,0.2,0.8,1,1,2,23,132,5
200,0.2,0.8,1,1,2,23,133,6
200,0.2,0.8,1,1,2,23,134,5
200,0.2,0.8,1,1,2,23,135,5
200,0.2,0.8,1,1,2,23,136,5
200,0.2,0.8,1,1,2,23,137,5
200,0.2,0.8,1,1,2,23,138,6
200,0.2,0.8,1,1,2,23,139,5
200,0.2,0.8,1,1,2,23,140,5
200,0.2,0.8,1,1,2,23,141,5
200,0.2,0.8,1,1,2,23,142,5
200,0.2,0.8,1,1,2,23,143,6
