sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
40,0.2,0.8,1,1,1.5,17,0,6,True
40,0.2,0.8,1,1,1.5,17,1,7,True
40,0.2,0.8,1,1,1.5,17,2,7,True
40,0.2,0.8,1,1,1.5,17,3,5,True
40,0.2,0.8,1,1,1.5,17,4,12,True
40,0.2,0.8,1,1,1.5,17,5,6,True
40,0.2,0.8,1,1,1.5,17,6,5,True
40,0.2,0.8,1,1,1.5,17,7,10,True
40,0.2,0.8,1,1,1.5,17,8,9,True
40,0.2,0.8,1,1,1.5,17,9,4,True
40,0.2,0.8,1,1,1.5,17,10,8,True
40,0.2,0.8,1,1,1.5,17,11,6,True
40,0.2,0.8,1,1,1.5,17,12,2,True
40,0.2,0.8,1,1,1.5,17,13,6,True
40,0.2,0.8,1,1,1.5,17,14,12,True
40,0.2,0.8,1,1,1.5,17,15,18,True
40,0.2,0.8,1,1,1.5,17,16,10,True
40,0.2,0.8,1,1,1.5,17,17,5,True
40,0.2,0.8,1,1,1.5,17,18,6,True
40,0.2,0.8,1,1,1.5,17,19,10,True
40,0.2,0.8,1,1,1.5,17,20,7,True
40,0.2,0.8,1,1,1.5,17,21,7,True
40,0.2,0.8,1,1,1.5,17,22,17,True
40,0.2,0.8,1,1,1.5,17,23,8,True
40,0.2,0.8,1,1,1.5,17,24,7,True
40,0.2,0.8,1,1,1.5,17,25,8,True
40,0.2,0.8,1,1,1.5,17,26,5,True
40,0.2,0.8,1,1,1.5,17,27,6,True
40,0.2,0.8,1,1,1.5,17,28,8,True
40,0.2,0.8,1,1,1.5,17,29,7,True
40,0.2,0.8,1,1,1.5,17,30,4,True
40,0.2,0.8,1,1,1.5,17,31,7,True
40,0.2,0.8,1,1,1.5,17,32,5,True
40,0.2,0.8,1,1,1.5,17,33,16,True
40,0.2,0.8,1,1,1.5,17,34,8,True
40,0.2,0.8,1,1,1.5,17,35,5,True
40,0.2,0.8,1,1,1.5,17,36,6,True
40,0.2,0.8,1,1,1.5,17,37,4,True
40,0.2,0.8,1,1,1.5,17,38,7,True
40,0.2,0.8,1,1,1.5,17,39,9,True
40,0.2,0.8,1,1,1.5,17,40,5,True
40,0.2,0.8,1,1,1.5,17,41,8,True
40,0.2,0.8,1,1,1.5,17,42,6,True
40,0.2,0.8,1,1,1.5,17,43,7,True
40,0.2,0.8,1,1,1.5,17,44,6,True
40,0.2,0.8,1,1,1.5,17,45,6,True
40,0.2,0.8,1,1,1.5,17,46,8,True
40,0.2,0.8,1,1,1.5,17,47,8,True
40,0.2,0.8,1,1,1.5,17,48,5,True
40,0.2,0.8,1,1,1.5,17,49,9,True
40,0.2,0.8,1,1,1.5,17,50,10,True
40,0.2,0.8,1,1,1.5,17,51,6,True
40,0.2,0.8,1,1,1.5,17,52,6,True
40,0.2,0.8,1,1,1.5,17,53,10,True
40,0.2,0.8,1,1,1.5,17,54,6,True
40,0.2,0.8,1,1,1.5,17,55,8,True
40,0.2,0.8,1,1,1.5,17,56,7,True
40,0.2,0.8,1,1,1.5,17,57,5,True
40,0.2,0.8,1,1,1.5,17,58,8,True
