sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
80,0.2,0.8,1,1,1.0,78,0,1,True
80,0.2,0.8,1,1,1.0,78,1,1,True
80,0.2,0.8,1,1,1.0,78,2,1,True
80,0.2,0.8,1,1,1.0,78,3,1,True
80,0.2,0.8,1,1,1.0,78,4,1,True
80,0.2,0.8,1,1,1.0,78,5,1,True
80,0.2,0.8,1,1,1.0,78,6,1,True
80,0.2,0.8,1,1,1.0,78,7,1,True
80,0.2,0.8,1,1,1.0,78,8,1,True
80,0.2,0.8,1,1,1.0,78,9,1,True
80,0.2,0.8,1,1,1.0,78,10,1,True
80,0.2,0.8,1,1,1.0,78,11,1,True
80,0.2,0.8,1,1,1.0,78,12,1,True
80,0.2,0.8,1,1,1.0,78,13,1,True
80,0.2,0.8,1,1,1.0,78,14,1,True
80,0.2,0.8,1,1,1.0,78,15,1,True
80,0.2,0.8,1,1,1.0,78,16,1,True
80,0.2,0.8,1,1,1.0,78,17,1,True
80,0.2,0.8,1,1,1.0,78,18,1,True
80,0.2,0.8,1,1,1.0,78,19,1,True
80,0.2,0.8,1,1,1.0,78,20,1,True
80,0.2,0.8,1,1,1.0,78,21,1,True
80,0.2,0.8,1,1,1.0,78,22,1,True
80,0.2,0.8,1,1,1.0,78,23,1,True
80,0.2,0.8,1,1,1.0,78,24,1,True
80,0.2,0.8,1,1,1.0,78,25,1,True
80,0.2,0.8,1,1,1.0,78,26,1,True
80,0.2,0.8,1,1,1.0,78,27,1,True
80,0.2,0.8,1,1,1.0,78,28,1,True
80,0.2,0.8,1,1,1.0,78,29,1,True
80,0.2,0.8,1,1,1.0,78,30,1,True
80,0.2,0.8,1,1,1.0,78,31,1,True
80,0.2,0.8,1,1,1.0,78,32,1,True
80,0.2,0.8,1,1,1.0,78,33,2,True
80,0.2,0.8,1,1,1.0,78,34,1,True
80,0.2,0.8,1,1,1.0,78,35,1,True
80,0.2,0.8,1,1,1.0,78,36,1,True
80,0.2,0.8,1,1,1.0,78,37,1,True
80,0.2,0.8,1,1,1.0,78,38,1,True
80,0.2,0.8,1,1,1.0,78,39,1,True
80,0.2,0.8,1,1,1.0,78,40,1,True
80,0.2,0.8,1,1,1.0,78,41,1,True
80,0.2,0.8,1,1,1.0,78,42,1,True
80,0.2,0.8,1,1,1.0,78,43,1,True
80,0.2,0.8,1,1,1.0,78,44,1,True
80,0.2,0.8,1,1,1.0,78,45,1,True
80,0.2,0.8,1,1,1.0,78,46,1,True
80,0.2,0.8,1,1,1.0,78,47,1,True
80,0.2,0.8,1,1,1.0,78,48,1,True
80,0.2,0.8,1,1,1.0,78,49,1,True
80,0.2,0.8,1,1,1.0,78,50,1,True
80,0.2,0.8,1,1,1.0,78,51,1,True
80,0.2,0.8,1,1,1.0,78,52,1,True
80,0.2,0.8,1,1,1.0,78,53,1,True
80,0.2,0.8,1,1,1.0,78,54,1,True
80,0.2,0.8,1,1,1.0,78,55,1,True
80,0.2,0.8,1,1,1.0,78,56,1,True
80,0.2,0.8,1,1,1.0,78,57,1,True
80,0.2,0.8,1,1,1.0,78,58,1,True
80,0.2,0.8,1,1,1.0,78,59,1,True
80,0.2,0.8,1,1,1.0,78,60,1,True
80,0.2,0.8,1,1,1.0,78,61,1,True
80,0.2,0.8,1,1,1.0,78,62,1,True
80,0.2,0.8,1,1,1.0,78,63,1,True
80,0.2,0.8,1,1,1.0,78,64,1,True
80,0.2,0.8,1,1,1.0,78,65,1,True
80,0.2,0.8,1,1,1.0,78,66,1,True
80,0.2,0.8,1,1,1.0,78,67,1,True
80,0.2,0.8,1,1,1.0,78,68,1,True
80,0.2,0.8,1,1,1.0,78,69,1,True
80,0.2,0.8,1,1,1.0,78,70,1,True
80,0.2,0.8,1,1,1.0,78,71,1,True
80,0.2,0.8,1,1,1.0,78,72,1,True
80,0.2,0.8,1,1,1.0,78,73,1,True
80,0.2,0.8,1,1,1.0,78,74,1,True
80,0.2,0.8,1,1,1.0,78,75,1,True
80,0.2,0.8,1,1,1.0,78,76,1,True
80,0.2,0.8,1,1,1.0,78,77,1,True
