sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations,status_undetermined
80,0.2,0.8,1,1,1.0,67,0,2,True
80,0.2,0.8,1,1,1.0,67,1,1,True
80,0.2,0.8,1,1,1.0,67,2,2,True
80,0.2,0.8,1,1,1.0,67,3,1,True
80,0.2,0.8,1,1,1.0,67,4,2,True
80,0.2,0.8,1,1,1.0,67,5,1,True
80,0.2,0.8,1,1,1.0,67,6,1,True
80,0.2,0.8,1,1,1.0,67,7,1,True
80,0.2,0.8,1,1,1.0,67,8,1,True
80,0.2,0.8,1,1,1.0,67,9,2,True
80,0.2,0.8,1,1,1.0,67,10,1,True
80,0.2,0.8,1,1,1.0,67,11,1,True
80,0.2,0.8,1,1,1.0,67,12,1,True
80,0.2,0.8,1,1,1.0,67,13,1,True
80,0.2,0.8,1,1,1.0,67,14,1,True
80,0.2,0.8,1,1,1.0,67,15,1,True
80,0.2,0.8,1,1,1.0,67,16,1,True
80,0.2,0.8,1,1,1.0,67,17,1,True
80,0.2,0.8,1,1,1.0,67,18,1,True
80,0.2,0.8,1,1,1.0,67,19,1,True
80,0.2,0.8,1,1,1.0,67,20,3,True
80,0.2,0.8,1,1,1.0,67,21,2,True
80,0.2,0.8,1,1,1.0,67,22,2,True
80,0.2,0.8,1,1,1.0,67,23,2,True
80,0.2,0.8,1,1,1.0,67,24,1,True
80,0.2,0.8,1,1,1.0,67,25,2,True
80,0.2,0.8,1,1,1.0,67,26,1,True
80,0.2,0.8,1,1,1.0,67,27,1,True
80,0.2,0.8,1,1,1.0,67,28,1,True
80,0.2,0.8,1,1,1.0,67,29,1,True
80,0.2,0.8,1,1,1.0,67,30,1,True
80,0.2,0.8,1,1,1.0,67,31,1,True
80,0.2,0.8,1,1,1.0,67,32,2,True
80,0.2,0.8,1,1,1.0,67,33,2,True
80,0.2,0.8,1,1,1.0,67,34,1,True
80,0.2,0.8,1,1,1.0,67,35,1,True
80,0.2,0.8,1,1,1.0,67,36,1,True
80,0.2,0.8,1,1,1.0,67,37,2,True
80,0.2,0.8,1,1,1.0,67,38,1,True
80,0.2,0.8,1,1,1.0,67,39,2,True
80,0.2,0.8,1,1,1.0,67,40,2,True
80,0.2,0.8,1,1,1.0,67,41,2,True
80,0.2,0.8,1,1,1.0,67,42,1,True
80,0.2,0.8,1,1,1.0,67,43,1,True
80,0.2,0.8,1,1,1.0,67,44,1,True
80,0.2,0.8,1,1,1.0,67,45,1,True
80,0.2,0.8,1,1,1.0,67,46,3,True
80,0.2,0.8,1,1,1.0,67,47,2,True
80,0.2,0.8,1,1,1.0,67,48,1,True
80,0.2,0.8,1,1,1.0,67,49,1,True
80,0.2,0.8,1,1,1.0,67,50,1,True
80,0.2,0.8,1,1,1.0,67,51,1,True
80,0.2,0.8,1,1,1.0,67,52,1,True
80,0.2,0.8,1,1,1.0,67,53,1,True
80,0.2,0.8,1,1,1.0,67,54,3,True
80,0.2,0.8,1,1,1.0,67,55,1,True
80,0.2,0.8,1,1,1.0,67,56,2,True
80,0.2,0.8,1,1,1.0,67,57,2,True
80,0.2,0.8,1,1,1.0,67,58,1,True
80,0.2,0.8,1,1,1.0,67,59,1,True
80,0.2,0.8,1,1,1.0,67,60,2,True
80,0.2,0.8,1,1,1.0,67,61,1,True
80,0.2,0.8,1,1,1.0,67,62,1,True
80,0.2,0.8,1,1,1.0,67,63,2,True
80,0.2,0.8,1,1,1.0,67,64,1,True
80,0.2,0.8,1,1,1.0,67,65,1,True
80,0.2,0.8,1,1,1.0,67,66,1,True
80,0.2,0.8,1,1,1.0,67,67,1,True
80,0.2,0.8,1,1,1.0,67,68,1,True
80,0.2,0.8,1,1,1.0,67,69,1,True
80,0.2,0.8,1,1,1.0,67,70,1,True
80,0.2,0.8,1,1,1.0,67,71,1,True
80,0.2,0.8,1,1,1.0,67,72,2,True
80,0.2,0.8,1,1,1.0,67,73,2,True
80,0.2,0.8,1,1,1.0,67,74,1,True
80,0.2,0.8,1,1,1.0,67,75,1,True
80,0.2,0.8,1,1,1.0,67,76,2,True
80,0.2,0.8,1,1,1.0,67,77,1,True
80,0.2,0.8,1,1,1.0,67,78,1,True
80,0.2,0.8,1,1,1.0,67,79,1,True
80,0.2,0.8,1,1,1.0,67,80,1,True
80,0.2,0.8,1,1,1.0,67,81,1,True
80,0.2,0.8,1,1,1.0,67,82,2,True
80,0.2,0.8,1,1,1.0,67,83,1,True
80,0.2,0.8,1,1,1.0,67,84,2,True
80,0.2,0.8,1,1,1.0,67,85,2,True
80,0.2,0.8,1,1,1.0,67,86,2,True
80,0.2,0.8,1,1,1.0,67,87,2,True
80,0.2,0.8,1,1,1.0,67,88,1,True
80,0.2,0.8,1,1,1.0,67,89,2,True
80,0.2,0.8,1,1,1.0,67,90,2,True
80,0.2,0.8,1,1,1.0,67,91,2,True
80,0.2,0.8,1,1,1.0,67,92,1,True
80,0.2,0.8,1,1,1.0,67,93,3,True
80,0.2,0.8,1,1,1.0,67,94,2,True
80,0.2,0.8,1,1,1.0,67,95,2,True
80,0.2,0.8,1,1,1.0,67,96,2,True
80,0.2,0.8,1,1,1.0,67,97,3,True
80,0.2,0.8,1,1,1.0,67,98,1,True
80,0.2,0.8,1,1,1.0,67,99,1,True
80,0.2,0.8,1,1,1.0,67,100,2,True
80,0.2,0.8,1,1,1.0,67,101,2,True
80,0.2,0.8,1,1,1.0,67,102,1,True
80,0.2,0.8,1,1,1.0,67,103,1,True
80,0.2,0.8,1,1,1.0,67,104,2,True
80,0.2,0.8,1,1,1.0,67,105,1,True
80,0.2,0.8,1,1,1.0,67,106,2,True
80,0.2,0.8,1,1,1.0,67,107,1,True
80,0.2,0.8,1,1,1.0,67,108,1,True
80,0.2,0.8,1,1,1.0,67,109,1,True
80,0.2,0.8,1,1,1.0,67,110,2,True
80,0.2,0.8,1,1,1.0,67,111,1,True
80,0.2,0.8,1,1,1.0,67,112,1,True
80,0.2,0.8,1,1,1.0,67,113,1,True
80,0.2,0.8,1,1,1.0,67,114,2,True
80,0.2,0.8,1,1,1.0,67,115,2,True
80,0.2,0.8,1,1,1.0,67,116,1,True
80,0.2,0.8,1,1,1.0,67,117,2,True
80,0.2,0.8,1,1,1.0,67,118,1,True
80,0.2,0.8,1,1,1.0,67,119,1,True
80,0.2,0.8,1,1,1.0,67,120,1,True
80,0.2,0.8,1,1,1.0,67,121,1,True
80,0.2,0.8,1,1,1.0,67,122,1,True
80,0.2,0.8,1,1,1.0,67,123,1,True
80,0.2,0.8,1,1,1.0,67,124,1,True
80,0.2,0.8,1,1,1.0,67,125,1,True
80,0.2,0.8,1,1,1.0,67,126,2,True
80,0.2,0.8,1,1,1.0,67,127,1,True
80,0.2,0.8,1,1,1.0,67,128,2,True
80,0.2,0.8,1,1,1.0,67,129,1,True
80,0.2,0.8,1,1,1.0,67,130,2,True
80,0.2,0.8,1,1,1.0,67,131,1,True
80,0.2,0.8,1,1,1.0,67,132,1,True
80,0.2,0.8,1,1,1.0,67,133,1,True
80,0.2,0.8,1,1,1.0,67,134,1,True
80,0.2,0.8,1,1,1.0,67,135,1,True
80,0.2,0.8,1,1,1.0,67,136,1,True
80,0.2,0.8,1,1,1.0,67,137,2,True
80,0.2,0.8,1,1,1.0,67,138,1,True
80,0.2,0.8,1,1,1.0,67,139,1,True
80,0.2,0.8,1,1,1.0,67,140,2,True
80,0.2,0.8,1,1,1.0,67,141,2,True
80,0.2,0.8,1,1,1.0,67,142,1,True
80,0.2,0.8,1,1,1.0,67,143,2,True
80,0.2,0.8,1,1,1.0,67,144,1,True
80,0.2,0.8,1,1,1.0,67,145,1,True
80,0.2,0.8,1,1,1.0,67,146,2,True
80,0.2,0.8,1,1,1.0,67,147,1,True
80,0.2,0.8,1,1,1.0,67,148,1,True
